time,open,high,low,close,open-closeÇÃç∑,"open ,highÇÃç∑Ç™0.010à»è„",,"open ,lowÇÃç∑Ç™0.010à»è„",,"open ,highÇÃç∑Ç™0.009à»è„",,"open ,lowÇÃç∑Ç™0.009à»è„",,"open ,highÇÃç∑Ç™0.008 à»è„",,"open ,lowÇÃç∑Ç™0.008 à»è„",,"open ,highÇÃç∑Ç™0.007à»è„",,"open ,lowÇÃç∑Ç™0.007à»è„",,Volume,Volume MA,"open ,highÇÃç∑Ç™0.006à»è„",,"open ,lowÇÃç∑Ç™0.006à»è„",,"open ,highÇÃç∑Ç™0.005à»è„",,"open ,lowÇÃç∑Ç™0.005à»è„",,"open ,highÇÃç∑Ç™0.004à»è„",,"open ,lowÇÃç∑Ç™0.004à»è„",,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI,Plot,Plot,Oscillator,ATR,,CCI,Fisher,Trigger,Plot,MACD,Signal Line,Histogram,Cross
2021-04-04T21:30:00Z,110.665,110.68,110.665,110.666,0.001,1,FALSE,0,0.004,1,FALSE,0,0.004,1,FALSE,0,0.004,1,FALSE,0,0.004,11,179.4,1,FALSE,0,0.004,1,FALSE,0,0.004,1,FALSE,0,0.004,110.704125,110.966,109.4995,11,179.4,49.99916986,-0.028374643,0,48.15319605,0.031347144,0.094041431,-67.85537395,-1.07833244,-1.670297886,3.917647059,0.003239723,0.008455324,-0.005215601,NaN
2021-04-04T21:45:00Z,110.666,110.681,110.665,110.679,0.013,1,FALSE,0,0.016,1,FALSE,0,0.016,1,FALSE,0,0.016,1,FALSE,0,0.016,11,174.7,1,FALSE,0,0.016,1,FALSE,0,0.016,1,FALSE,0,0.016,110.704125,110.966,109.4995,11,174.7,53.3917996,-0.022626786,0,51.44778917,0.030250919,0.090752757,1.848917063,-0.367288747,-1.07833244,3.917647059,0.003715032,0.006986287,-0.003271254,NaN
2021-04-04T22:00:00Z,110.679,110.679,110.614,110.638,-0.041,0,-0.044,1,FALSE,0,-0.044,1,FALSE,0,-0.044,1,FALSE,0,-0.044,1,FALSE,529,182.15,0,-0.044,1,FALSE,0,-0.044,1,FALSE,0,-0.044,1,FALSE,110.704125,110.966,109.4995,529,182.15,43.39194743,-0.023633214,0,45.43382032,0.032732996,0.098198989,-178.470255,-0.403061921,-0.367288747,3.917647059,0.000774434,0.005560718,-0.004786283,NaN
2021-04-04T22:15:00Z,110.638,110.696,110.637,110.686,0.048,1,FALSE,0,0.051,1,FALSE,0,0.051,1,FALSE,0,0.051,1,FALSE,0,0.051,624,202.9,1,FALSE,0,0.051,1,FALSE,0,0.051,1,FALSE,0,0.051,110.704125,110.966,109.4995,624,202.9,54.20562106,-0.014963929,0,55.62246527,0.034609211,0.103827632,51.76813708,-0.178108576,-0.403061921,3.917647059,0.002290781,0.004575447,-0.002284666,NaN
2021-04-04T22:30:00Z,110.686,110.692,110.657,110.682,-0.004,0,-0.007,1,FALSE,0,-0.007,1,FALSE,0,-0.007,1,FALSE,0,-0.007,1,FALSE,515,221.95,0,-0.007,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,515,221.95,53.29201159,-0.009818929,0,57.05980422,0.034637124,0.103911373,35.53553554,0.271486321,-0.178108576,3.917647059,0.003133608,0.003769097,-0.000635489,NaN
2021-04-04T22:45:00Z,110.682,110.72,110.669,110.719,0.037,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,261,229.6,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,261,229.6,60.00675377,0.001606429,0,62.87663225,0.035805901,0.107417704,196.2134251,0.770928493,0.271486321,3.917647059,0.006709799,0.003830065,0.002879735,0.003830065
2021-04-04T23:00:00Z,110.719,110.726,110.7,110.712,-0.007,0,-0.01,1,FALSE,0,-0.01,1,FALSE,0,-0.01,1,FALSE,1,FALSE,1,FALSE,314,243.8,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,314,243.8,58.29917179,0.009241071,0,62.58157077,0.03510548,0.105316439,145.0744378,1.265186796,0.770928493,3.917647059,0.008876789,0.004162136,0.004714653,NaN
2021-04-04T23:15:00Z,110.712,110.751,110.705,110.722,0.01,1,FALSE,0,0.013,1,FALSE,0,0.013,1,FALSE,0,0.013,1,FALSE,1,FALSE,382,252.6,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,382,252.6,60.04822937,0.017293571,0,61.41765688,0.03588366,0.107650979,162.5596944,1.740180458,1.265186796,3.917647059,0.011271133,0.004880096,0.006391037,NaN
2021-04-04T23:30:00Z,110.722,110.722,110.683,110.685,-0.037,0,-0.04,1,FALSE,0,-0.04,1,FALSE,0,-0.04,1,FALSE,0,-0.04,1,FALSE,373,268.65,0,-0.04,1,FALSE,0,-0.04,1,FALSE,0,-0.04,1,FALSE,110.704125,110.966,109.4995,373,268.65,51.44962366,0.018504286,0,55.35525445,0.036106255,0.108318766,23.00194932,1.665826147,1.740180458,3.917647059,0.010067031,0.005564259,0.004502772,NaN
2021-04-04T23:45:00Z,110.685,110.696,110.666,110.68,-0.005,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,260,279.35,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,260,279.35,50.39934229,0.019670714,0,56.53190879,0.035670094,0.107010283,8.052028492,1.247888918,1.665826147,3.917647059,0.008610062,0.006160963,0.002449099,NaN
2021-04-05T00:00:00Z,110.68,110.722,110.664,110.684,0.004,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,803,315.25,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,803,315.25,51.25660495,0.020977857,0,51.02430814,0.037265088,0.111795263,27.10715798,0.944120771,1.247888918,3.917647059,0.00768953,0.006602574,0.001086956,NaN
2021-04-05T00:15:00Z,110.684,110.706,110.635,110.66,-0.024,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,617,344.8,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,617,344.8,46.10747617,0.017075714,0,46.57158317,0.039674724,0.119024173,-67.07317073,0.392294918,0.944120771,3.917647059,0.004966156,0.007068321,-0.002102165,0.007068321
2021-04-05T00:30:00Z,110.66,110.694,110.643,110.654,-0.006,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,520,355.35,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,520,355.35,44.89327704,0.011690714,0,38.2056443,0.040483672,0.121451017,-83.23699422,-0.207809754,0.392294918,3.917647059,0.002297231,0.007069038,-0.004771807,NaN
2021-04-05T00:45:00Z,110.654,110.673,110.588,110.622,-0.032,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,879,395.7,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,879,395.7,38.99516828,0.000789643,0,38.39775697,0.04366341,0.13099023,-178.3066046,-0.776723589,-0.207809754,3.917647059,-0.002372693,0.006457227,-0.008829919,NaN
2021-04-05T01:00:00Z,110.622,110.632,110.58,110.586,-0.036,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,312,364.65,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,312,364.65,33.64051548,-0.015261429,0,35.74357717,0.044258881,0.132776643,-236.5227209,-1.302634594,-0.776723589,3.917647059,-0.008876221,0.004725447,-0.013601667,NaN
2021-04-05T01:15:00Z,110.586,110.598,110.543,110.558,-0.028,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,525,353.25,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,525,353.25,30.17041525,-0.031738214,0,36.17891168,0.045026104,0.135078311,-241.4068745,-1.791656918,-1.302634594,3.917647059,-0.016104042,0.001949799,-0.018053841,NaN
2021-04-05T01:30:00Z,110.558,110.584,110.554,110.574,0.016,1,FALSE,0,0.019,1,FALSE,0,0.019,1,FALSE,0,0.019,1,FALSE,0,0.019,411,372.4,1,FALSE,0,0.019,1,FALSE,0,0.019,1,FALSE,1,FALSE,110.704125,110.966,109.4995,411,372.4,34.33850244,-0.047702143,0,37.39225042,0.043952811,0.131858432,-173.790889,-2.252994094,-1.791656918,3.917647059,-0.02030699,-0.001558882,-0.018748108,NaN
2021-04-05T01:45:00Z,110.574,110.594,110.555,110.593,0.019,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,358,387.9,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,358,387.9,38.99521606,-0.0552325,0,41.05067768,0.043599038,0.130797115,-114.260009,-2.536372187,-2.252994094,3.917647059,-0.021852809,-0.005105531,-0.016747279,NaN
2021-04-05T02:00:00Z,110.593,110.598,110.575,110.577,-0.016,0,-0.019,1,FALSE,0,-0.019,1,FALSE,0,-0.019,1,FALSE,0,-0.019,1,FALSE,399,405.9,0,-0.019,1,FALSE,0,-0.019,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,399,405.9,36.63875372,-0.065475357,0,39.49324708,0.042127678,0.126383035,-120.150388,-2.461027887,-2.536372187,3.917647059,-0.02409124,-0.008739009,-0.015352231,NaN
2021-04-05T02:15:00Z,110.577,110.595,110.566,110.582,0.005,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,368,423.6,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,368,423.6,37.90163932,-0.073519286,0,40.87535108,0.041189987,0.123569961,-96.92827748,-2.36426346,-2.461027887,3.917647059,-0.025171592,-0.012390244,-0.012781347,NaN
2021-04-05T02:30:00Z,110.582,110.599,110.575,110.578,-0.004,1,FALSE,0,0.001,1,FALSE,0,0.001,1,FALSE,0,0.001,1,FALSE,0,0.001,434,444.75,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,434,444.75,37.26178859,-0.080995,0,39.21290594,0.039962131,0.119886393,-90.29858456,-2.166249881,-2.36426346,3.917647059,-0.026050254,-0.015836512,-0.010213742,NaN
2021-04-05T02:45:00Z,110.578,110.584,110.566,110.568,-0.01,0,-0.013,1,FALSE,0,-0.013,1,FALSE,0,-0.013,1,FALSE,0,-0.013,1,FALSE,327,460.55,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,327,460.55,35.64182483,-0.087664643,0,41.4140811,0.038393407,0.115180222,-92.59259259,-2.106788773,-2.166249881,3.917647059,-0.027239516,-0.019118373,-0.008121143,NaN
2021-04-05T03:00:00Z,110.568,110.586,110.562,110.572,0.004,1,FALSE,0,0.007,1,FALSE,0,0.007,1,FALSE,0,0.007,1,FALSE,0,0.007,258,447,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,258,447,36.82495315,-0.095725714,0,44.69012013,0.037365307,0.11209592,-77.83985102,-2.043995241,-2.106788773,3.917647059,-0.027541764,-0.021914936,-0.005626828,NaN
2021-04-05T03:15:00Z,110.572,110.574,110.524,110.532,-0.04,0,-0.043,1,FALSE,0,-0.043,1,FALSE,0,-0.043,1,FALSE,0,-0.043,1,FALSE,314,431.5,0,-0.043,1,FALSE,0,-0.043,1,FALSE,0,-0.043,1,FALSE,110.704125,110.966,109.4995,314,431.5,30.73930481,-0.104289286,0,37.74709945,0.038267785,0.114803355,-114.1141141,-2.235088766,-2.043995241,3.917647059,-0.030655585,-0.024334866,-0.006320719,NaN
2021-04-05T03:30:00Z,110.532,110.554,110.531,110.543,0.011,1,FALSE,0,0.014,1,FALSE,0,0.014,1,FALSE,0,0.014,1,FALSE,0,0.014,169,414.2,1,FALSE,0,0.014,1,FALSE,0,0.014,1,FALSE,0,0.014,110.704125,110.966,109.4995,169,414.2,33.9709032,-0.108898214,0,32.25043424,0.037177229,0.111531686,-92.12925597,-2.545247372,-2.235088766,3.917647059,-0.031868344,-0.026086455,-0.005781889,NaN
2021-04-05T03:45:00Z,110.543,110.556,110.543,110.556,0.013,1,FALSE,0,0.016,1,FALSE,0,0.016,1,FALSE,0,0.016,1,FALSE,0,0.016,149,408.6,1,FALSE,0,0.016,1,FALSE,0,0.016,1,FALSE,0,0.016,110.704125,110.966,109.4995,149,408.6,37.67214992,-0.105320357,0,36.98240963,0.035450284,0.106350852,-71.14674812,-2.439537709,-2.545247372,3.917647059,-0.031418302,-0.027321045,-0.004097257,NaN
2021-04-05T04:00:00Z,110.556,110.594,110.554,110.586,0.03,1,FALSE,0,0.033,1,FALSE,0,0.033,1,FALSE,0,0.033,1,FALSE,0,0.033,388,412.3,1,FALSE,0,0.033,1,FALSE,0,0.033,1,FALSE,0,0.033,110.704125,110.966,109.4995,388,412.3,45.29322712,-0.094847857,0,42.0831567,0.035775264,0.107325791,-27.93216474,-1.660688967,-2.439537709,3.917647059,-0.0283145,-0.028039011,-0.000275489,NaN
2021-04-05T04:15:00Z,110.586,110.61,110.578,110.604,0.018,1,FALSE,0,0.021,1,FALSE,0,0.021,1,FALSE,0,0.021,1,FALSE,1,FALSE,303,408.35,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,110.704125,110.966,109.4995,303,408.35,49.299003,-0.0778,0,48.77284372,0.035505602,0.106516806,7.329753686,-0.777949167,-1.660688967,3.917647059,-0.024124176,-0.02804267,0.003918494,-0.02804267
