time,open,high,low,close,openÇ∆highÇÃç∑,openÇ∆lowÇÃç∑,highÇ∆lowÇÃç∑,Volume,Volume MA,RSI,Plot,Plot,Oscillator,ATR,CCI,Fisher,Trigger,Plot,MACD,Signal Line,Histogram,Cross
2021-03-18T06:10:00Z,108.878,108.892,108.869,108.881,0.014,-0.009,0.023,147,221.55,45.24919309,-0.072022143,0,62.73834246,0.035135078,-53.93087733,-0.543823499,-1.23426478,1.216711957,-0.014120074,-0.013928512,-0.000191562,NaN
2021-03-18T06:15:00Z,108.881,108.899,108.878,108.884,0.018,-0.003,0.021,107,218.8,46.02972609,-0.065872143,0,57.09242555,0.034125429,-40.45441951,0.127013697,-0.543823499,1.216711957,-0.013211572,-0.014314158,0.001102586,-0.014314158
2021-03-18T06:20:00Z,108.884,108.89,108.876,108.876,0.006,-0.008,0.014,107,210.25,44.21935918,-0.057995357,0,51.62819473,0.032687899,-57.5868373,0.576478369,0.127013697,1.216711957,-0.012987401,-0.014293634,0.001306233,NaN
2021-03-18T06:25:00Z,108.876,108.885,108.866,108.885,0.009,-0.01,0.019,163,200.85,46.75642997,-0.049256786,0,59.63784461,0.031710192,-24.70415479,0.691121341,0.576478369,1.216711957,-0.011945815,-0.014034892,0.002089077,NaN
2021-03-18T06:30:00Z,108.885,108.897,108.882,108.896,0.012,-0.003,0.015,107,185.8,49.76389055,-0.037934286,0,58.77466945,0.030516607,23.1042654,1.017442324,0.691121341,1.216711957,-0.01011613,-0.013636778,0.003520648,NaN
2021-03-18T06:35:00Z,108.896,108.916,108.884,108.889,0.02,-0.012,0.032,97,176.3,47.90932221,-0.028802857,0,51.53146931,0.030622563,2.237136461,1.422131112,1.017442324,1.216711957,-0.009125737,-0.013001052,0.003875315,NaN
2021-03-18T06:40:00Z,108.889,108.892,108.868,108.872,0.003,-0.021,0.024,123,170.3,43.65439573,-0.02362,0,45.83549361,0.030149523,-69.12878788,1.038417387,1.422131112,1.216711957,-0.009601917,-0.012328226,0.002726309,NaN
2021-03-18T06:45:00Z,108.872,108.872,108.81,108.84,0,-0.062,0.062,315,176.45,36.99414254,-0.0206925,0,46.57545591,0.032424557,-215.3846154,0.400467069,1.038417387,1.216711957,-0.012418275,-0.012032859,-0.000385415,-0.012032859
2021-03-18T06:50:00Z,108.84,108.846,108.817,108.834,0.006,-0.023,0.029,179,178.4,35.88852648,-0.018233214,0,47.92748382,0.032179946,-222.911818,-0.234398492,0.400467069,1.216711957,-0.014961937,-0.012054317,-0.002907619,NaN
2021-03-18T06:55:00Z,108.834,108.864,108.834,108.856,0.03,0,0.03,203,177,42.6558454,-0.013538571,0,52.05848612,0.032024235,-96.85729006,-0.583913734,-0.234398492,1.216711957,-0.015029342,-0.012155347,-0.002873995,NaN
2021-03-18T07:00:00Z,108.856,108.868,108.83,108.834,0.012,-0.026,0.038,305,180.35,38.30187382,-0.012537143,0,45.38380371,0.032451076,-178.3835485,-0.780676009,-0.583913734,1.216711957,-0.016665864,-0.012539157,-0.004126706,NaN
2021-03-18T07:05:00Z,108.834,108.869,108.83,108.836,0.035,-0.004,0.039,404,181.75,38.91232735,-0.015091786,0,39.32790465,0.032918856,-139.8252185,-0.887919282,-0.780676009,1.216711957,-0.017598571,-0.01305151,-0.004547061,NaN
2021-03-18T07:10:00Z,108.836,108.86,108.833,108.86,0.024,-0.003,0.027,166,183.25,45.83770735,-0.012231429,0,45.16612633,0.032496081,-34.82587065,-0.985055511,-0.887919282,1.216711957,-0.01621424,-0.013525779,-0.002688461,NaN
2021-03-18T07:15:00Z,108.86,108.963,108.86,108.951,0.103,0,0.103,496,198.75,62.97655692,0.002242143,0,57.43188445,0.037532075,278.7163672,-0.49338518,-0.985055511,1.216711957,-0.007685614,-0.013255722,0.005570108,-0.013255722
2021-03-18T07:20:00Z,108.951,109.042,108.946,109.04,0.091,-0.005,0.096,746,229.3,72.23144556,0.028710357,0,67.23355646,0.041708355,393.4324659,0.095491121,-0.49338518,1.216711957,0.006183659,-0.011554678,0.017738336,NaN
2021-03-18T07:25:00Z,109.04,109.126,109.04,109.101,0.086,0,0.086,1066,276.1,76.55691852,0.060615714,0,68.38875216,0.044872044,331.2757202,0.667152689,0.095491121,1.216711957,0.021845526,-0.008060518,0.029906043,NaN
2021-03-18T07:30:00Z,109.101,109.172,109.094,109.15,0.071,-0.007,0.078,1042,321.1,79.3407662,0.093366071,0,69.08540739,0.047238327,263.0275624,1.198877942,0.667152689,1.216711957,0.037776099,-0.002483365,0.040259464,NaN
2021-03-18T07:35:00Z,109.15,109.203,109.134,109.167,0.053,-0.016,0.069,963,357.7,80.21843168,0.1234475,0,69.13701602,0.048792732,203.8047974,1.693390914,1.198877942,1.216711957,0.051182946,0.004866067,0.04631688,NaN
2021-03-18T07:40:00Z,109.167,109.246,109.162,109.242,0.079,-0.005,0.084,916,393.55,83.54062672,0.161748571,0,74.69584581,0.051307537,198.4173697,2.159056981,1.693390914,1.216711957,0.067086511,0.01399005,0.053096461,NaN
2021-03-18T07:45:00Z,109.242,109.304,109.219,109.285,0.062,-0.023,0.085,811,423.15,85.08702246,0.199186786,0,75.11095737,0.053714141,176.5342863,2.603943964,2.159056981,1.216711957,0.082212249,0.024976507,0.057235742,NaN
2021-03-18T07:50:00Z,109.285,109.287,109.188,109.248,0.002,-0.097,0.099,852,458.4,78.27251328,0.224177857,0,72.42311904,0.056948846,129.6549082,2.780395702,2.603943964,1.216711957,0.090174441,0.036951286,0.053223154,NaN
2021-03-18T07:55:00Z,109.248,109.25,109.186,109.209,0.002,-0.062,0.064,698,487.95,71.74964542,0.237562857,0,67.35569641,0.057452499,96.16586324,2.652715926,2.780395702,1.216711957,0.092273885,0.049005522,0.043268362,NaN
2021-03-18T08:00:00Z,109.209,109.238,109.164,109.173,0.029,-0.045,0.074,646,514.9,66.2604784,0.239617857,0,61.15985667,0.058634464,71.28318392,2.302534641,2.652715926,1.216711957,0.089995399,0.059858968,0.030136431,NaN
2021-03-18T08:05:00Z,109.173,109.202,109.146,109.194,0.029,-0.027,0.056,448,529.15,67.80765802,0.243315,0,62.03201157,0.058446288,72.22752839,1.713879028,2.302534641,1.216711957,0.088859886,0.069045216,0.01981467,NaN
2021-03-18T08:10:00Z,109.194,109.195,109.157,109.176,0.001,-0.037,0.038,311,539.35,65.05397742,0.241281429,0,63.07962479,0.056985839,58.712906,1.093767585,1.713879028,1.216711957,0.085521693,0.076120345,0.009401347,NaN
2021-03-18T08:15:00Z,109.176,109.19,109.146,109.172,0.014,-0.03,0.044,429,555.95,64.42782444,0.234814286,0,59.77216418,0.056058279,51.77993527,0.370861418,1.093767585,1.216711957,0.081612605,0.080991068,0.000621537,NaN
2021-03-18T08:20:00Z,109.172,109.182,109.147,109.152,0.01,-0.025,0.035,301,564.85,61.25321587,0.220038571,0,54.07989917,0.054554116,38.8174227,-0.295179124,0.370861418,1.216711957,0.07602443,0.083751233,-0.007726803,0.083751233
2021-03-18T08:25:00Z,109.152,109.173,109.125,109.148,0.021,-0.027,0.048,325,565.35,60.60997226,0.198962143,0,50.95429016,0.054085965,32.67589049,-0.887863027,-0.295179124,1.216711957,0.070460766,0.08412615,-0.013665384,NaN
2021-03-18T08:30:00Z,109.148,109.164,109.124,109.141,0.016,-0.024,0.04,270,569.9,59.43371532,0.172836786,0,50.30108846,0.053079824,24.51184046,-1.420641004,-0.887863027,1.216711957,0.064740394,0.082184833,-0.017444439,NaN
2021-03-18T08:35:00Z,109.141,109.168,109.115,109.12,0.027,-0.026,0.053,310,575.25,55.92711348,0.142633929,0,49.8463434,0.053074123,6.456586681,-1.910133039,-1.420641004,1.216711957,0.057845625,0.078592742,-0.020747117,NaN
2021-03-18T08:40:00Z,109.12,109.181,109.114,109.18,0.061,-0.006,0.067,393,579.65,62.69874951,0.119522143,0,52.98988482,0.054068828,41.10656536,-2.117883044,-1.910133039,1.216711957,0.056570856,0.074625739,-0.018054883,NaN
2021-03-18T08:45:00Z,109.18,109.21,109.172,109.173,0.03,-0.008,0.038,534,586.15,61.51131787,0.092033929,0,49.04730127,0.052921055,29.56824227,-1.283344164,-2.117883044,1.216711957,0.054369019,0.070667253,-0.016298234,NaN
2021-03-18T08:50:00Z,109.173,109.224,109.154,109.155,0.051,-0.019,0.07,600,607.85,58.44607939,0.059653929,0,40.19709452,0.054140979,-5.441888407,-0.484943847,-1.283344164,1.216711957,0.050588445,0.06641487,-0.015826425,NaN
2021-03-18T08:55:00Z,109.155,109.159,109.091,109.102,0.004,-0.064,0.068,641,615.1,50.47093371,0.019854286,0,37.61550392,0.055130909,-110.4820724,-0.472277141,-0.484943847,1.216711957,0.04282203,0.061670463,-0.018848433,NaN
2021-03-18T09:00:00Z,109.102,109.131,109.09,109.114,0.029,-0.012,0.041,605,608.05,52.06578047,-0.014267857,0,37.69411667,0.054121559,-106.5527066,-0.760833133,-0.472277141,1.216711957,0.037206497,0.056736451,-0.019529954,NaN
2021-03-18T09:05:00Z,109.114,109.122,109.065,109.082,0.008,-0.049,0.057,510,580.25,47.65866798,-0.049164643,0,36.65696971,0.054327162,-161.1650485,-1.1600237,-0.760833133,1.216711957,0.029830151,0.051603754,-0.021773603,NaN
2021-03-18T09:10:00Z,109.082,109.088,109.05,109.068,0.006,-0.032,0.038,307,543.5,45.83089265,-0.078734643,0,40.22542199,0.053160936,-160.366836,-1.593406364,-1.1600237,1.216711957,0.022594208,0.046285247,-0.023691039,NaN
2021-03-18T09:15:00Z,109.068,109.068,109.018,109.045,0,-0.05,0.05,360,513.35,42.91875117,-0.105991429,0,34.22348419,0.052935155,-164.2522523,-2.031617173,-1.593406364,1.216711957,0.014832781,0.040739957,-0.025907176,NaN
2021-03-18T09:20:00Z,109.045,109.045,109.006,109.008,0,-0.039,0.039,377,486.4,38.66271709,-0.128402143,0,33.59459242,0.051939787,-186.4123159,-2.464728965,-2.031617173,1.216711957,0.005631288,0.034938364,-0.029307075,NaN
2021-03-18T09:25:00Z,109.008,109.047,109.002,109.036,0.039,-0.006,0.045,341,462.9,43.24911421,-0.135908929,0,40.86394688,0.051444088,-130.8435969,-2.890540308,-2.464728965,1.216711957,0.000591586,0.028718445,-0.028126859,NaN
2021-03-18T09:30:00Z,109.036,109.038,108.998,109.01,0.002,-0.038,0.04,308,435.7,40.24021645,-0.144415,0,43.10594491,0.050626653,-144.4380477,-3.309636223,-2.890540308,1.216711957,-0.005437714,0.022073253,-0.027510967,NaN
2021-03-18T09:35:00Z,109.01,109.018,108.998,109.003,0.008,-0.012,0.02,265,414.05,39.444558,-0.152501429,0,40.45921361,0.048439035,-133.6259449,-3.723371175,-3.309636223,1.216711957,-0.010657961,0.015268096,-0.025926058,NaN
2021-03-18T09:40:00Z,109.003,109.032,108.99,108.999,0.029,-0.013,0.042,334,398.45,38.97037326,-0.159615,0,39.14389916,0.047979104,-120.139724,-3.802781467,-3.723371175,1.216711957,-0.014945529,0.008849479,-0.023795007,NaN
2021-03-18T09:45:00Z,108.999,109.033,108.999,109.023,0.034,0,0.034,375,394.8,43.36931517,-0.156625,0,41.75950615,0.046980596,-82.57011612,-3.435890966,-3.802781467,1.216711957,-0.016219884,0.002913214,-0.019133098,NaN
2021-03-18T09:50:00Z,109.023,109.064,109.016,109.058,0.041,-0.007,0.048,464,402.45,49.12805363,-0.145776429,0,44.38366531,0.047053411,-37.27407408,-2.402185341,-3.435890966,1.216711957,-0.014241447,-0.00198363,-0.012257816,NaN
2021-03-18T09:55:00Z,109.058,109.062,109.029,109.034,0.004,-0.029,0.033,414,401.7,45.69653256,-0.137440357,0,45.82108374,0.046049596,-59.71158872,-1.269358638,-2.402185341,1.216711957,-0.014443623,-0.006098945,-0.008344678,NaN
2021-03-18T10:00:00Z,109.034,109.05,108.998,109.012,0.016,-0.036,0.052,345,403.9,42.74886933,-0.132693214,0,41.24015007,0.046474625,-79.18263091,-0.729025538,-1.269358638,1.216711957,-0.016192409,-0.009546188,-0.006646221,NaN
2021-03-18T10:05:00Z,109.012,109.044,109.004,109.043,0.032,-0.008,0.04,313,403.3,47.85327682,-0.120621071,0,48.83425974,0.046012151,-36.06817281,-0.476402447,-0.729025538,1.216711957,-0.014905077,-0.011828006,-0.003077071,NaN
2021-03-18T10:10:00Z,109.043,109.088,109.029,109.076,0.045,-0.014,0.059,357,407.65,52.68898883,-0.102158214,0,53.65420727,0.046939855,12.78891151,0.022921333,-0.476402447,1.216711957,-0.011094147,-0.013126421,0.002032274,-0.013126421
2021-03-18T10:15:00Z,109.076,109.093,109.064,109.08,0.017,-0.012,0.029,333,408.8,53.25483817,-0.084524643,0,57.2148658,0.045658437,22.41967533,0.562209562,0.022921333,1.216711957,-0.007662858,-0.013373659,0.005710802,NaN
2021-03-18T10:20:00Z,109.08,109.104,109.072,109.102,0.024,-0.008,0.032,257,402,56.34725155,-0.056771786,0,59.84575318,0.044682834,67.8036433,1.084129678,0.562209562,1.216711957,-0.003132214,-0.012537465,0.009405251,NaN
2021-03-18T10:25:00Z,109.102,109.108,109.074,109.082,0.006,-0.028,0.034,192,384.9,52.9198019,-0.033000357,0,53.88862778,0.043919774,47.96978281,1.577390234,1.084129678,1.216711957,-0.001142311,-0.011003774,0.009861463,NaN
2021-03-18T10:30:00Z,109.082,109.082,109.041,109.053,0,-0.041,0.041,205,365.15,48.32928681,-0.013385714,0,54.74422971,0.043711219,3.311258276,1.420577026,1.577390234,1.216711957,-0.001883643,-0.009410859,0.007527215,NaN
2021-03-18T10:35:00Z,109.053,109.06,109.036,109.036,0.007,-0.017,0.024,201,343.15,45.82008985,-0.0025125,0,53.80075014,0.042303275,-28.9236605,0.99925164,1.420577026,1.216711957,-0.003799118,-0.0082506,0.004451482,NaN
2021-03-18T10:40:00Z,109.036,109.044,109.029,109.042,0.008,-0.007,0.015,205,323.15,46.86857633,0.00853,0,51.99483098,0.040353041,-7.086399567,0.481148777,0.99925164,1.216711957,-0.004777919,-0.007176633,0.002398714,NaN
2021-03-18T10:45:00Z,109.042,109.056,109.04,109.052,0.014,-0.002,0.016,177,306.5,48.65210711,0.017745,0,49.00797309,0.038613538,26.01198305,0.134214837,0.481148777,1.216711957,-0.004692616,-0.005898878,0.001206262,NaN
2021-03-18T10:50:00Z,109.052,109.052,108.99,109.02,0,-0.062,0.062,309,306.6,43.60752435,0.018980357,0,49.16699827,0.040284,-61.06194691,-0.357724692,0.134214837,1.216711957,-0.007125013,-0.005034427,-0.002090586,-0.005034427
2021-03-18T10:55:00Z,109.02,109.027,108.986,109.024,0.007,-0.034,0.041,226,299.9,44.38380642,0.01893,0,51.10649736,0.040335143,-45.13663567,-0.869927095,-0.357724692,1.216711957,-0.008630451,-0.004760683,-0.003869769,NaN
2021-03-18T11:00:00Z,109.024,109.024,108.975,108.976,0,-0.049,0.049,436,302.85,37.68060603,0.006443214,0,44.86582432,0.040954061,-168.4653499,-1.366062683,-0.869927095,1.216711957,-0.013540633,-0.005413769,-0.008126864,NaN
2021-03-18T11:05:00Z,108.976,109.025,108.972,109.016,0.049,-0.004,0.053,256,298.6,45.11905934,0.004431071,0,52.72969903,0.041814485,-55.12996792,-1.839363585,-1.366062683,1.216711957,-0.014042449,-0.006626017,-0.007416432,NaN
2021-03-18T11:10:00Z,109.016,109.018,108.977,108.994,0.002,-0.039,0.041,223,294.35,42.13985796,-0.003731429,0,55.22648969,0.041756308,-107.6090417,-2.2923262,-1.839363585,1.216711957,-0.016030568,-0.008280268,-0.0077503,NaN
2021-03-18T11:15:00Z,108.994,109.024,108.99,109.014,0.03,-0.004,0.034,232,292.7,45.65308882,-0.009106071,0,55.05280445,0.041202286,-59.19003116,-2.230951846,-2.2923262,1.216711957,-0.015810085,-0.00982765,-0.005982434,NaN
2021-03-18T11:20:00Z,109.014,109.028,108.999,109.024,0.014,-0.015,0.029,276,289.8,47.37370758,-0.013410357,0,55.88847321,0.040330694,-38.14565941,-1.896893809,-2.230951846,1.216711957,-0.014659449,-0.011034354,-0.003625095,NaN
2021-03-18T11:25:00Z,109.024,109.042,109.024,109.028,0.018,0,0.018,186,280.35,48.0817745,-0.015473571,0,55.51982595,0.038735644,-28.22304426,-1.262255407,-1.896893809,1.216711957,-0.013271806,-0.011978119,-0.001293687,NaN
2021-03-18T11:30:00Z,109.028,109.044,109.022,109.041,0.016,-0.006,0.022,292,271.75,50.41671013,-0.012206071,0,53.44124573,0.037540241,10.11612168,-0.504059766,-1.262255407,1.216711957,-0.010996338,-0.012678533,0.001682194,-0.012678533
2021-03-18T11:35:00Z,109.041,109.093,109.04,109.086,0.052,-0.001,0.053,432,272.65,57.53590373,-0.003485,0,65.08495335,0.03864451,119.4282001,0.189220385,-0.504059766,1.216711957,-0.005498507,-0.01249781,0.006999303,NaN
2021-03-18T11:40:00Z,109.086,109.096,109.072,109.078,0.01,-0.014,0.024,348,272.8,55.99661739,6.89286E-05,0,61.01918086,0.037598473,88.1006865,0.800091993,0.189220385,1.216711957,-0.001766604,-0.01173516,0.009968556,NaN
2021-03-18T11:45:00Z,109.078,109.086,109.03,109.04,0.008,-0.048,0.056,301,272.2,49.25575109,-0.001709286,0,56.11644942,0.038912868,-8.099215391,1.00260566,0.800091993,1.216711957,-0.001853956,-0.01043664,0.008582684,NaN
2021-03-18T11:50:00Z,109.04,109.062,109.038,109.056,0.022,-0.002,0.024,269,267.8,51.88226764,0.00241,0,56.23305359,0.037847663,36.59506762,0.963188582,1.00260566,1.216711957,-0.000624913,-0.008945803,0.00832089,NaN
2021-03-18T11:55:00Z,109.056,109.082,109.047,109.064,0.026,-0.009,0.035,336,267.95,53.18697966,0.008218929,0,53.17718406,0.037644259,62.15621562,0.968858632,0.963188582,1.216711957,0.000983311,-0.007055372,0.008038682,NaN
2021-03-18T12:00:00Z,109.064,109.088,109.032,109.043,0.024,-0.032,0.056,547,282.45,49.40034436,0.012377857,0,49.58435644,0.038955383,14.17114381,0.917863864,0.968858632,1.216711957,0.000556895,-0.005236819,0.005793714,NaN
2021-03-18T12:05:00Z,109.043,109.074,109.034,109.06,0.031,-0.009,0.04,553,300.5,52.35738986,0.018782857,0,48.66236948,0.039029998,73.96522165,0.677602306,0.917863864,1.216711957,0.001572588,-0.003433259,0.005005847,NaN
2021-03-18T12:10:00Z,109.06,109.084,109.05,109.082,0.024,-0.01,0.034,502,315.35,55.94544957,0.027774286,0,49.65427653,0.038670713,132.5966851,0.598718017,0.677602306,1.216711957,0.004105424,-0.001502456,0.005607879,NaN
2021-03-18T12:15:00Z,109.082,109.115,109.078,109.09,0.033,-0.004,0.037,590,334.8,57.20751992,0.035489286,0,48.46676836,0.038551376,135.8543417,0.849099789,0.598718017,1.216711957,0.00668123,0.000461719,0.006219511,NaN
2021-03-18T12:20:00Z,109.09,109.132,109.088,109.107,0.042,-0.002,0.044,690,359.05,59.84036988,0.045334643,0,51.6574888,0.038940564,152.4334252,1.226666411,0.849099789,1.216711957,0.009979298,0.002181475,0.007797823,NaN
2021-03-18T12:25:00Z,109.107,109.11,109.061,109.061,0.003,-0.046,0.049,313,365.85,50.74277735,0.047064286,0,43.39830969,0.039659095,37.999038,1.170935543,1.226666411,1.216711957,0.008780014,0.003353321,0.005426693,NaN
2021-03-18T12:30:00Z,109.061,109.12,109.053,109.069,0.059,-0.008,0.067,691,384.95,52.1064987,0.04688,0,39.15906337,0.041612017,51.47679325,1.021862418,1.170935543,1.216711957,0.008378524,0.004490263,0.003888261,NaN
2021-03-18T12:35:00Z,109.069,109.109,109.066,109.1,0.04,-0.003,0.043,516,399.45,57.06677246,0.052023571,0,45.28585658,0.041711158,112.7561981,0.864976189,1.021862418,1.216711957,0.010441419,0.005719856,0.004721563,NaN
2021-03-18T12:40:00Z,109.1,109.132,109.09,109.102,0.032,-0.01,0.042,662,410.75,57.37350627,0.051542857,0,41.53021512,0.04173179,111.8483412,1.062080984,0.864976189,1.216711957,0.012098201,0.006954844,0.005143357,NaN
2021-03-18T12:45:00Z,109.102,109.126,109.09,109.114,0.024,-0.012,0.036,450,420.45,59.25448491,0.055144286,0,39.43285493,0.041322376,128.9391086,1.339917471,1.062080984,1.216711957,0.014215643,0.008472482,0.005743161,NaN
2021-03-18T12:50:00Z,109.114,109.126,109.104,109.11,0.012,-0.01,0.022,287,423.65,58.33050314,0.053587143,0,39.42364968,0.039942207,109.270217,1.710774724,1.339917471,1.216711957,0.015393518,0.010008141,0.005385377,NaN
2021-03-18T12:55:00Z,109.11,109.122,109.091,109.107,0.012,-0.019,0.031,356,429.85,57.60498514,0.051318571,0,40.76169237,0.039303478,92.24489796,1.650385694,1.710774724,1.216711957,0.015901613,0.011318829,0.004582784,NaN
2021-03-18T13:00:00Z,109.107,109.144,109.106,109.122,0.037,-0.001,0.038,388,435.45,60.26612717,0.049806071,0,44.36625312,0.039210372,122.2222222,1.852993984,1.650385694,1.216711957,0.01731506,0.012500366,0.004814694,NaN
2021-03-18T13:05:00Z,109.122,109.192,109.119,109.174,0.07,-0.003,0.073,422,447.25,67.80967138,0.054624286,0,52.86835655,0.041623917,228.3140283,2.175225521,1.852993984,1.216711957,0.022373287,0.013877475,0.008495811,NaN
2021-03-18T13:10:00Z,109.174,109.207,109.168,109.202,0.033,-0.006,0.039,494,457.35,71.00209514,0.062898214,0,55.00649994,0.041436494,243.1872867,2.549977479,2.175225521,1.216711957,0.028314937,0.016048022,0.012266914,NaN
2021-03-18T13:15:00Z,109.202,109.208,109.178,109.182,0.006,-0.024,0.03,512,461.35,65.96946802,0.069995714,0,53.59743769,0.040619602,165.140325,2.946371778,2.549977479,1.216711957,0.031051957,0.018567293,0.012484664,NaN
2021-03-18T13:20:00Z,109.182,109.196,109.172,109.188,0.014,-0.01,0.024,454,466.65,66.73131056,0.076339643,0,53.1546263,0.039432487,150.699004,2.874296449,2.946371778,1.216711957,0.03332111,0.021109481,0.012211629,NaN
2021-03-18T13:25:00Z,109.188,109.218,109.185,109.214,0.03,-0.003,0.033,360,469.6,69.87821771,0.081778214,0,57.59705282,0.038973024,165.466162,3.048410057,2.874296449,1.216711957,0.036793283,0.023853379,0.012939904,NaN
2021-03-18T13:30:00Z,109.214,109.225,109.158,109.171,0.011,-0.056,0.067,501,481.2,59.80306833,0.0786375,0,51.68342574,0.040974951,82.72734381,2.89629808,3.048410057,0.534308211,0.03566415,0.026236546,0.009427604,NaN
2021-03-18T13:35:00Z,109.171,109.205,109.171,109.198,0.034,0,0.034,321,480.45,63.37398215,0.080260357,0,55.91119934,0.04047674,107.1585419,2.621217326,2.89629808,0.564102564,0.036526919,0.028584702,0.007942217,NaN
2021-03-18T13:40:00Z,109.198,109.198,109.148,109.154,0,-0.05,0.05,420,474.1,54.82628919,0.070464643,0,48.18528315,0.041156973,35.81705285,2.063780408,2.621217326,0.578169414,0.033276644,0.030515261,0.002761384,NaN
2021-03-18T13:45:00Z,109.154,109.21,109.154,109.203,0.056,0,0.056,308,461.85,61.11607804,0.070127143,0,50.30573539,0.042217189,97.36157562,1.551025587,2.063780408,0.510799136,0.034259744,0.032398003,0.001861741,NaN
2021-03-18T13:50:00Z,109.203,109.204,109.178,109.191,0.001,-0.025,0.026,339,453.7,58.95129922,0.068455,0,52.85492673,0.041058818,71.58286778,1.20686869,1.551025587,0.516111708,0.03368229,0.033654559,2.77305E-05,NaN
2021-03-18T13:55:00Z,109.191,109.202,109.166,109.178,0.011,-0.025,0.036,289,438.65,56.61185742,0.064086786,0,49.96628442,0.040697474,47.06514645,0.803107208,1.20686869,0.54570185,0.031808987,0.034042787,-0.0022338,0.034042787
2021-03-18T14:00:00Z,109.178,109.186,109.104,109.109,0.008,-0.074,0.082,560,432.15,46.14465367,0.048188571,0,40.27874474,0.043647655,-59.19254898,0.200935583,0.803107208,0.53891258,0.024474531,0.033311962,-0.008837431,NaN
2021-03-18T14:05:00Z,109.109,109.147,109.078,109.134,0.038,-0.031,0.069,498,441.4,49.76854085,0.033298214,0,48.54868575,0.045458537,-29.01501655,-0.400196413,0.200935583,0.545016077,0.020443552,0.031881122,-0.01143757,NaN
2021-03-18T14:10:00Z,109.134,109.15,109.128,109.132,0.016,-0.006,0.022,235,418.6,49.48168416,0.018152857,0,45.32682298,0.043782927,-41.37610414,-0.646062446,-0.400196413,0.515420805,0.016892859,0.029669964,-0.012777105,NaN
2021-03-18T14:15:00Z,109.132,109.179,109.132,109.172,0.047,0,0.047,349,410.25,55.06062537,0.012983929,0,51.40531171,0.044012718,28.02118917,-0.577289418,-0.646062446,0.513485477,0.017109348,0.027608319,-0.010498971,NaN
2021-03-18T14:20:00Z,109.172,109.194,109.169,109.192,0.022,-0.003,0.025,283,391.3,57.58293404,0.011438571,0,49.75248868,0.042654666,62.39478114,-0.205098022,-0.577289418,0.523983316,0.018679426,0.025625265,-0.006945839,NaN
2021-03-18T14:25:00Z,109.192,109.199,109.142,109.174,0.007,-0.05,0.057,510,394.3,54.61204235,0.007273929,0,50.98997432,0.043679333,19.92284217,0.114275865,-0.205098022,0.58355868,0.018260776,0.023956835,-0.005696059,NaN
2021-03-18T14:30:00Z,109.174,109.206,109.154,109.162,0.032,-0.02,0.052,576,408.75,52.66139477,0.000193571,0,47.66775006,0.044273666,-15.51600496,0.45784528,0.114275865,0.596414992,0.016767408,0.022013242,-0.005245834,NaN
2021-03-18T14:35:00Z,109.162,109.18,109.047,109.051,0.018,-0.115,0.133,636,422.75,38.84131067,-0.025945,0,40.76672205,0.050611262,-260.5718199,0.163029409,0.45784528,0.62369146,0.006551608,0.018998722,-0.012447113,NaN
2021-03-18T14:40:00Z,109.051,109.086,109.018,109.083,0.035,-0.033,0.068,735,440.1,43.44887356,-0.042272143,0,44.42291587,0.051853314,-168.4520059,-0.3116493,0.163029409,0.593614719,0.001025821,0.01557837,-0.014552549,NaN
2021-03-18T14:45:00Z,109.083,109.104,109.068,109.09,0.021,-0.015,0.036,358,436.9,44.43503249,-0.051833571,0,46.12590295,0.050720935,-127.7777778,-0.588260391,-0.3116493,0.593311758,-0.002756785,0.012552668,-0.015309453,NaN
2021-03-18T14:50:00Z,109.09,109.104,109.042,109.042,0.014,-0.048,0.062,356,430,39.36569241,-0.065913929,0,39.36161773,0.051526582,-174.6794872,-0.837985507,-0.588260391,0.567424643,-0.009518009,0.009223606,-0.018741615,NaN
2021-03-18T14:55:00Z,109.042,109.074,109.04,109.058,0.032,-0.002,0.034,367,422.75,41.75117643,-0.075993214,0,37.3542089,0.050274684,-125.9613989,-1.171716134,-0.837985507,0.570448549,-0.013430444,0.00585435,-0.019284794,NaN
2021-03-18T15:00:00Z,109.058,109.074,109.033,109.055,0.016,-0.025,0.041,294,414.75,41.4221155,-0.083564643,0,36.95966406,0.049612206,-113.2795205,-1.556512422,-1.171716134,0.625750136,-0.016582004,0.002110866,-0.018692871,NaN
2021-03-18T15:05:00Z,109.055,109.064,109.032,109.042,0.009,-0.023,0.032,205,407,39.95264811,-0.0887225,0,38.01430393,0.048354191,-115.2580305,-1.97228584,-1.556512422,0.673595506,-0.019899244,-0.002175653,-0.017723591,NaN
2021-03-18T15:10:00Z,109.042,109.056,109.034,109.042,0.014,-0.008,0.022,223,393.1,39.95264811,-0.0947925,0,47.39610551,0.046471749,-100.8894694,-2.395334663,-1.97228584,0.687818697,-0.022271449,-0.006679233,-0.015592216,NaN
2021-03-18T15:15:00Z,109.042,109.044,109.022,109.037,0.002,-0.02,0.022,224,388.25,39.33027519,-0.096903571,0,40.26735931,0.044723767,-96.09110496,-2.816852965,-2.395334663,0.695156695,-0.024275069,-0.011239508,-0.01303556,NaN
2021-03-18T15:20:00Z,109.037,109.057,109.03,109.056,0.02,-0.007,0.027,213,377.9,42.96612766,-0.097631786,0,43.06840627,0.043457784,-66.03859874,-2.561180271,-2.816852965,0.700684151,-0.024052548,-0.01463997,-0.009412578,NaN
