time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI,Plot,Plot.1,Oscillator,ATR,CCI,time(hour),time(minute),time(weekday),y_rate_1h,y_rate_2h,y_rate_3h,y_rate_4h,y_rate_5h,y_rate_6h,y_rate_7h,y_rate_8h,y_rate_9h,y_rate_10h,y_rate_11h,y_rate_12h,y_rate_13h,y_rate_14h,y_rate_15h,y_rate_16h,y_rate_17h,y_rate_18h,y_rate_19h,y_rate_20h,y_rate_21h,y_rate_22h,y_rate_23h,y_rate_24h
2020-09-29 09:00:00+00:00,136.112,136.14399999999998,135.773,135.80100000000002,133.77081249999998,134.6345,133.438625,24594,13059.05,57.67644761628789,0.12672607142860054,0,66.85841432349882,0.2529811840835929,65.10156510160003,9,0,1,135.81799999999998,135.884,135.82399999999998,135.71499999999997,135.701,135.76,135.81199999999998,135.844,135.922,135.809,135.783,135.83599999999998,135.91899999999998,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002
2020-09-29 10:00:00+00:00,135.80100000000002,135.92600000000002,135.664,135.81799999999998,133.77081249999998,134.6345,133.438625,17932,12655.95,58.07208169000783,0.13287071428574473,0,65.00035818509984,0.2536253852204792,65.03677201352875,10,0,1,135.884,135.82399999999998,135.71499999999997,135.701,135.76,135.81199999999998,135.844,135.922,135.809,135.783,135.83599999999998,135.91899999999998,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624
2020-09-29 11:00:00+00:00,135.81799999999998,135.97899999999998,135.72299999999998,135.884,133.77081249999998,134.6345,133.438625,19415,12715.65,59.649127128591964,0.16353214285717532,0,62.8399607305956,0.25379500056187354,84.29752066117486,11,0,1,135.82399999999998,135.71499999999997,135.701,135.76,135.81199999999998,135.844,135.922,135.809,135.783,135.83599999999998,135.91899999999998,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998
2020-09-29 12:00:00+00:00,135.884,135.968,135.783,135.82399999999998,133.77081249999998,134.6345,133.438625,20200,13081.55,57.53061045411917,0.17809142857145854,0,58.359720598157466,0.2488810719503113,55.87647593098895,12,0,1,135.71499999999997,135.701,135.76,135.81199999999998,135.844,135.922,135.809,135.783,135.83599999999998,135.91899999999998,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998
2020-09-29 13:00:00+00:00,135.82399999999998,135.85899999999998,135.60799999999998,135.71499999999997,133.77081249999998,134.767375,133.438625,25048,13855.85,53.79284344849417,0.16665678571431505,0,55.99704711144748,0.24903242395386085,14.06345163613744,13,0,1,135.701,135.76,135.81199999999998,135.844,135.922,135.809,135.783,135.83599999999998,135.91899999999998,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998
2020-09-29 14:00:00+00:00,135.71499999999997,136.255,135.52399999999997,135.701,133.77677083333333,134.78145833333332,133.44187499999998,52243,16062.6,53.313729812380345,0.13225428571431494,0,44.66033288819416,0.28345867938572955,3.8455343480899464,14,0,1,135.76,135.81199999999998,135.844,135.922,135.809,135.783,135.83599999999998,135.91899999999998,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002
2020-09-29 15:00:00+00:00,135.701,135.863,135.55399999999997,135.76,133.77677083333333,134.78145833333332,133.30791666666667,32879,17077.0,55.127583079791634,0.10401464285716924,0,44.1208743665731,0.28528305942960785,22.017686338218336,15,0,1,135.81199999999998,135.844,135.922,135.809,135.783,135.83599999999998,135.91899999999998,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408
2020-09-29 16:00:00+00:00,135.76,135.87099999999998,135.533,135.81199999999998,133.77677083333333,134.78145833333332,133.30791666666667,19585,17776.3,56.7234675317072,0.07353678571431037,0,51.532026178480905,0.2890485551846354,39.48758584258826,16,0,1,135.844,135.922,135.809,135.783,135.83599999999998,135.91899999999998,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247
2020-09-29 17:00:00+00:00,135.81199999999998,135.881,135.671,135.844,133.77677083333333,134.78145833333332,133.30791666666667,14851,18347.4,57.71999288241211,0.05278678571431175,0,52.750828417488776,0.2834022298143049,50.63328467586536,17,0,1,135.922,135.809,135.783,135.83599999999998,135.91899999999998,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998
2020-09-29 18:00:00+00:00,135.844,135.92399999999998,135.81699999999998,135.922,133.77677083333333,134.78145833333332,133.30791666666667,12376,18751.15,60.12996396517425,0.05700142857145765,0,53.4648326209429,0.2708020705418545,88.21852018613869,18,0,1,135.809,135.783,135.83599999999998,135.91899999999998,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069
2020-09-29 19:00:00+00:00,135.922,136.00199999999998,135.78799999999998,135.809,133.77677083333333,134.78145833333332,133.17395833333333,11554,18912.15,55.21934169817372,0.05472571428574327,0,51.33313320109539,0.2667447797888648,18.355260183587166,19,0,1,135.783,135.83599999999998,135.91899999999998,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998
2020-09-29 20:00:00+00:00,135.809,135.88199999999998,135.77599999999998,135.783,133.77677083333333,134.78145833333332,133.17395833333333,6237,18651.95,54.124085438418845,0.03674500000002995,0,49.88454548855033,0.2552630098039455,-2.770083102472473,20,0,1,135.83599999999998,135.91899999999998,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142
2020-09-29 21:00:00+00:00,135.783,135.89,135.732,135.83599999999998,133.77677083333333,134.78145833333332,133.17395833333333,957,18164.15,56.03828135981844,0.012710357142882685,0,56.94583710410868,0.24831565196080566,23.78963281220914,21,0,1,135.91899999999998,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171
2020-09-29 22:00:00+00:00,135.83599999999998,135.92700000000002,135.81799999999998,135.91899999999998,133.77677083333333,134.78145833333332,133.17395833333333,2810,17948.05,58.92849020192246,0.0018310714285966199,0,57.477746264421135,0.23836453396360585,82.33092755950605,22,0,1,135.94699999999997,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998
2020-09-29 23:00:00+00:00,135.91899999999998,135.97099999999998,135.892,135.94699999999997,133.77677083333333,134.78145833333332,133.17395833333333,4301,17843.8,59.88658573194725,-0.0027764285714121373,0,55.58403105962165,0.22698135296620395,95.1472191930343,23,0,1,135.94099999999997,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2
2020-09-30 00:00:00+00:00,135.94699999999997,136.047,135.884,135.94099999999997,133.77677083333333,134.78145833333332,133.17395833333333,14408,18237.9,59.5659263518334,-0.007444999999986269,0,49.83246776576042,0.2224112563257616,78.78868493394896,0,0,2,135.97699999999998,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26
2020-09-30 01:00:00+00:00,135.94099999999997,136.01799999999997,135.861,135.97699999999998,133.77677083333333,134.91541666666666,133.17395833333333,12105,18352.7,60.91808052935418,-0.009766785714277082,0,49.084797437882074,0.21773902373106305,96.98586063840138,1,0,2,135.77999999999997,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998
2020-09-30 02:00:00+00:00,135.97699999999998,136.06599999999997,135.75699999999998,135.77999999999997,133.77677083333333,134.91541666666666,133.17395833333333,13284,17983.9,50.88919438408348,-0.03970178571428154,0,45.646019335224935,0.2242576648931298,-63.899063899060906,2,0,2,135.56599999999997,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433
2020-09-30 03:00:00+00:00,135.77999999999997,135.77999999999997,135.54799999999997,135.56599999999997,133.77677083333333,134.91541666666666,133.17395833333333,15984,17316.15,42.67107723834274,-0.08605392857142774,0,42.47678370593291,0.2248106888293348,-214.08861557868408,3,0,2,135.469,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421
2020-09-30 04:00:00+00:00,135.56599999999997,135.629,135.444,135.469,133.77677083333333,134.91541666666666,133.17395833333333,10124,16544.35,39.55312007709541,-0.1254014285714257,0,39.26050671001218,0.22196706819866813,-258.3122168470798,4,0,2,135.404,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421
2020-09-30 05:00:00+00:00,135.469,135.54299999999998,135.38199999999998,135.404,133.77677083333333,135.049375,133.17395833333333,11372,15883.25,37.57192911909074,-0.19209214285713352,0,33.849618359890826,0.2176122776130491,-229.90479633644748,5,0,2,135.56599999999997,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558
2020-09-30 06:00:00+00:00,135.404,135.577,135.18099999999998,135.56599999999997,133.77677083333333,135.049375,133.17395833333333,22957,16134.5,44.9701945434374,-0.20953535714285546,0,44.09312729194129,0.2303542577835467,-112.19994849483193,6,0,2,135.36399999999998,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998
2020-09-30 07:00:00+00:00,135.56599999999997,135.68599999999998,135.273,135.36399999999998,133.77677083333333,135.049375,133.17395833333333,32606,16794.05,38.796273832245504,-0.2513657142857121,0,39.8009080326929,0.24340038222757784,-176.8434177258944,7,0,2,135.45399999999998,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998
2020-09-30 08:00:00+00:00,135.36399999999998,135.65699999999998,135.27399999999997,135.45399999999998,133.77677083333333,135.049375,133.17395833333333,27382,17153.15,42.578819838355386,-0.27307857142857306,0,38.754241768051244,0.2533717834970372,-115.17478702421387,8,0,2,135.61700000000002,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002
2020-09-30 09:00:00+00:00,135.45399999999998,135.63199999999998,135.40200000000002,135.61700000000002,133.77677083333333,135.049375,133.17395833333333,24412,17121.35,48.755858957482424,-0.2695446428571484,0,46.8800286724336,0.25170237039010523,-43.118449273602536,9,0,2,135.624,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622
2020-09-30 10:00:00+00:00,135.61700000000002,135.851,135.44299999999998,135.624,133.77677083333333,135.049375,133.17395833333333,22279,15623.15,49.00954248339284,-0.25869392857143303,0,49.22340013881753,0.2628664867908131,-37.67123287671008,10,0,2,135.60399999999998,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997
2020-09-30 11:00:00+00:00,135.624,135.77999999999997,135.57,135.60399999999998,133.77677083333333,135.049375,133.17395833333333,21010,15029.7,48.274216486953705,-0.24563678571428754,0,47.874773687679465,0.2590903091628964,-41.362390508501015,11,0,2,135.75699999999998,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744
2020-09-30 12:00:00+00:00,135.60399999999998,135.881,135.476,135.75699999999998,133.77677083333333,135.049375,133.17395833333333,25296,15315.25,53.96455072066639,-0.19914678571428795,0,51.35272358853445,0.2695124299369753,18.607635547004506,12,0,2,135.89999999999998,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998
2020-09-30 13:00:00+00:00,135.75699999999998,135.95600000000002,135.64999999999998,135.89999999999998,133.77677083333333,135.049375,133.17395833333333,33855,16265.45,58.553829097774184,-0.12751249999999986,0,50.46074604930707,0.2721186849414779,72.0684468205494,13,0,2,136.42700000000002,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998
2020-09-30 14:00:00+00:00,135.89999999999998,136.54299999999998,135.88,136.42700000000002,133.98872916666664,135.08341666666666,133.18595833333333,62201,18756.7,70.30332246237272,0.0206557142857203,0,59.579816421752135,0.3000387788742282,233.81465663345608,14,0,2,136.408,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957
2020-09-30 15:00:00+00:00,136.42700000000002,136.49200000000002,136.22299999999998,136.408,133.98872916666664,135.08341666666666,133.18595833333333,35330,19945.5,69.53793004615918,0.1436153571428682,0,61.48064988154836,0.2978217232403551,190.17731285704684,15,0,2,136.247,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997
2020-09-30 16:00:00+00:00,136.408,136.45999999999998,136.107,136.247,133.98872916666664,135.22937499999998,133.18595833333333,24642,20865.75,63.253711542795436,0.22291035714286966,0,58.6145054471994,0.30176302872318544,122.3188755181523,16,0,2,136.19199999999998,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998
2020-09-30 17:00:00+00:00,136.247,136.25699999999998,136.14,136.19199999999998,133.98872916666664,135.22937499999998,133.18595833333333,16950,21665.4,61.218390500950896,0.28814785714287144,0,60.5193850952691,0.2885656695286715,95.31968785503493,17,0,2,136.069,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946
2020-09-30 18:00:00+00:00,136.19199999999998,136.297,136.05499999999998,136.069,133.98872916666664,135.22937499999998,133.18595833333333,22569,22653.35,56.815472127695244,0.33161071428573463,0,59.44398740714764,0.2852395502766249,61.037529588215065,18,0,2,136.11999999999998,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997
2020-09-30 19:00:00+00:00,136.069,136.23299999999998,136.05399999999997,136.11999999999998,133.98872916666664,135.22937499999998,133.18595833333333,25215,23699.05,58.1591913928639,0.3822250000000216,0,57.526575714659614,0.2776510109711518,68.87235207118857,19,0,2,136.142,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998
2020-09-30 20:00:00+00:00,136.11999999999998,136.27999999999997,136.05499999999998,136.142,133.98872916666664,135.22937499999998,133.18595833333333,9351,23446.2,58.75538161032824,0.43210285714288144,0,52.74062626938696,0.273890224473212,68.99103553830065,20,0,2,136.171,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891
2020-09-30 21:00:00+00:00,136.142,136.26299999999998,136.142,136.171,133.98872916666664,135.22937499999998,133.18595833333333,1814,22931.65,59.57312113643181,0.4863557142857434,0,44.476247156831846,0.2629694941536955,70.77873931798963,21,0,2,136.25799999999998,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891,135.91899999999998
2020-09-30 22:00:00+00:00,136.171,136.29299999999998,136.16299999999998,136.25799999999998,133.98872916666664,135.22937499999998,133.18595833333333,4068,22470.85,62.00678020965457,0.5319446428571727,0,43.281879120162884,0.2534716731427169,79.89962615866405,22,0,2,136.2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891,135.91899999999998,136.04
2020-09-30 23:00:00+00:00,136.25799999999998,136.297,136.164,136.2,133.98872916666664,135.22937499999998,133.18595833333333,6024,21972.85,59.437885519972866,0.5365085714286021,0,41.142950168954975,0.24486655363252355,61.841448286169225,23,0,2,136.26,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891,135.91899999999998,136.04,136.00699999999998
2020-10-01 00:00:00+00:00,136.2,136.355,136.19799999999998,136.26,133.98872916666664,135.22937499999998,133.18595833333333,12349,22084.1,61.22741878183412,0.5336403571428945,0,41.16580057255541,0.2385903712302012,67.6194089625369,0,0,3,136.47699999999998,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891,135.91899999999998,136.04,136.00699999999998,135.90099999999998
2020-10-01 01:00:00+00:00,136.26,136.51899999999998,136.255,136.47699999999998,133.98872916666664,135.22937499999998,133.18595833333333,15302,22280.6,66.91294278990182,0.5518778571428994,0,52.064108384597425,0.2404053447137569,105.5897234580896,1,0,3,136.433,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891,135.91899999999998,136.04,136.00699999999998,135.90099999999998,135.93200000000002
2020-10-01 02:00:00+00:00,136.47699999999998,136.54,136.42,136.433,133.98872916666664,135.22937499999998,133.18595833333333,7890,21527.25,64.83685668705331,0.5619650000000419,0,49.79180069120815,0.2318049629484889,90.17976864163141,2,0,3,136.421,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891,135.91899999999998,136.04,136.00699999999998,135.90099999999998,135.93200000000002,135.84799999999998
2020-10-01 03:00:00+00:00,136.433,136.486,136.38,136.421,133.98872916666664,135.22937499999998,133.18595833333333,7384,20266.15,64.25135149416589,0.5368214285714702,0,49.38485128030482,0.2228188941664536,85.16943444879504,3,0,3,136.421,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891,135.91899999999998,136.04,136.00699999999998,135.90099999999998,135.93200000000002,135.84799999999998,135.885
2020-10-01 04:00:00+00:00,136.421,136.45399999999998,136.39499999999998,136.421,133.98872916666664,135.22937499999998,133.18595833333333,7307,19262.4,64.25135149416589,0.4998746428571884,0,48.59963866167415,0.21111754458313528,83.25993776057116,4,0,3,136.558,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891,135.91899999999998,136.04,136.00699999999998,135.90099999999998,135.93200000000002,135.84799999999998,135.885,135.56799999999998
2020-10-01 05:00:00+00:00,136.421,136.59799999999998,136.414,136.558,134.003625,135.26375,133.18824999999998,9180,18500.8,68.06926749161917,0.4870142857143325,0,49.77417998883157,0.2091805771129112,119.2345749944307,5,0,3,136.51399999999998,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891,135.91899999999998,136.04,136.00699999999998,135.90099999999998,135.93200000000002,135.84799999999998,135.885,135.56799999999998,135.25099999999998
2020-10-01 06:00:00+00:00,136.558,136.63899999999998,136.503,136.51399999999998,134.01472916666665,135.28937499999998,133.04,18212,18297.45,65.64443658485366,0.4560421428571845,0,47.97883379056947,0.2039533930334172,99.72623826893576,6,0,3,136.03699999999998,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891,135.91899999999998,136.04,136.00699999999998,135.90099999999998,135.93200000000002,135.84799999999998,135.885,135.56799999999998,135.25099999999998,135.31099999999998
2020-10-01 07:00:00+00:00,136.51399999999998,136.58499999999998,135.85299999999998,136.03699999999998,134.01472916666665,135.28937499999998,133.04,40961,19295.0,46.36259520438898,0.32688714285718234,0,40.52686569778052,0.2416710078167445,-85.21843207657126,7,0,3,135.42600000000002,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891,135.91899999999998,136.04,136.00699999999998,135.90099999999998,135.93200000000002,135.84799999999998,135.885,135.56799999999998,135.25099999999998,135.31099999999998,135.83399999999997
2020-10-01 08:00:00+00:00,136.03699999999998,136.088,135.363,135.42600000000002,134.01472916666665,135.4393333333333,133.04,45029,20281.65,32.993840257017844,0.10724357142861146,0,29.455038469630647,0.2761945072584052,-291.27578469270475,8,0,3,135.622,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891,135.91899999999998,136.04,136.00699999999998,135.90099999999998,135.93200000000002,135.84799999999998,135.885,135.56799999999998,135.25099999999998,135.31099999999998,135.83399999999997,136.19299999999998
2020-10-01 09:00:00+00:00,135.42600000000002,135.707,135.379,135.622,134.01472916666665,135.4393333333333,133.04,31800,20178.9,39.06395667375486,-0.04937499999996131,0,35.34453165990808,0.2798948995970908,-199.1493328671904,9,0,3,135.52999999999997,136.744,136.72299999999998,136.04299999999998,135.957,136.14299999999997,136.09699999999998,135.946,136.08399999999997,136.01899999999998,135.891,135.91899999999998,136.04,136.00699999999998,135.90099999999998,135.93200000000002,135.84799999999998,135.885,135.56799999999998,135.25099999999998,135.31099999999998,135.83399999999997,136.19299999999998,135.79199999999997
