,名前,天気,ラウンド,頭数,枠番,馬番,斥量,フィールド,距離,馬場,馬場指数,タイム指数,馬体重,着順
6258,1,0,8,12,5,6,54.0,9,1600,0,1.0,90.0,460.0,1
6259,1,9,6,16,5,10,53.0,0,1400,29,-25.0,89.0,498.0,1
6260,1,9,8,14,5,8,57.0,0,1200,29,-27.0,86.0,450.0,5
6261,1,29,7,15,7,13,53.0,0,1600,29,-21.0,90.0,442.0,1
6262,1,9,3,13,4,5,52.0,0,1200,0,-10.0,79.0,444.0,5
6263,1,29,7,15,4,7,55.0,0,1600,29,-21.0,74.0,454.0,5
6264,1,0,7,16,7,13,52.0,9,1000,0,0.0,76.0,470.0,5
6265,1,29,8,17,5,9,53.0,9,1400,29,34.0,67.0,434.0,5
6266,1,9,9,13,5,7,55.0,0,1800,0,-8.0,85.0,478.0,1
6267,1,0,6,15,2,2,54.0,0,1200,0,-10.0,84.0,430.0,5
6268,1,9,8,14,2,2,55.0,0,1200,29,-27.0,93.0,476.0,5
6269,1,0,7,16,7,14,52.0,9,1000,0,0.0,80.0,456.0,5
6270,1,9,9,13,5,6,53.0,0,1800,0,-8.0,77.0,506.0,5
6271,1,29,7,15,2,3,55.0,0,1600,29,-21.0,92.0,448.0,1
6272,1,0,8,12,1,1,57.0,9,1600,0,1.0,0.0,492.0,1
6273,1,9,9,13,7,10,57.0,0,1800,0,-8.0,73.0,486.0,5
6274,1,0,7,16,5,10,53.0,9,1000,0,0.0,85.0,454.0,5
6275,1,0,8,12,2,2,55.0,9,1600,0,1.0,76.0,484.0,5
6276,1,29,7,15,3,5,53.0,0,1600,29,-21.0,85.0,496.0,5
6277,1,9,7,8,2,2,55.0,9,1800,29,12.0,93.0,466.0,5
6278,1,0,6,15,3,4,56.0,0,1200,0,-10.0,84.0,492.0,5
6279,1,29,7,15,4,6,55.0,0,1600,29,-21.0,85.0,468.0,5
6280,1,29,6,13,4,5,55.0,0,2100,29,-21.0,86.0,476.0,1
6281,1,29,8,17,5,10,55.0,9,1400,29,34.0,79.0,444.0,5
6282,1,0,8,12,4,4,57.0,9,1600,0,1.0,90.0,482.0,5
6283,1,9,3,13,4,4,53.0,0,1200,0,-10.0,79.0,490.0,5
6284,1,9,9,13,7,11,53.0,0,1800,0,-8.0,78.0,478.0,5
6285,1,9,8,14,5,7,55.0,0,1200,29,-27.0,66.0,510.0,5
6286,1,9,3,13,5,7,53.0,0,1200,0,-10.0,0.0,470.0,5
6287,1,9,7,8,1,1,53.0,9,1800,29,12.0,96.0,412.0,1
6288,1,9,6,16,2,4,55.0,0,1400,29,-25.0,87.0,460.0,5
6289,1,29,8,17,4,7,53.0,9,1400,29,34.0,73.0,470.0,5
6290,1,9,3,13,6,8,53.0,0,1200,0,-10.0,91.0,470.0,1
6291,1,9,3,13,7,11,52.0,0,1200,0,-10.0,91.0,474.0,1
6292,1,29,6,13,7,11,57.0,0,2100,29,-21.0,81.0,514.0,5
6293,1,9,9,13,8,12,56.0,0,1800,0,-8.0,74.0,470.0,5
6294,1,9,3,13,3,3,52.0,0,1200,0,-10.0,87.0,468.0,5
6295,1,9,9,13,1,1,54.0,0,1800,0,-8.0,79.0,462.0,5
6296,1,9,8,14,7,11,57.0,0,1200,29,-27.0,83.0,482.0,5
6297,1,0,6,15,7,13,52.0,0,1200,0,-10.0,59.0,468.0,5
6298,1,0,6,15,1,1,57.0,0,1200,0,-10.0,84.0,462.0,5
6299,1,29,8,17,2,4,53.0,9,1400,29,34.0,72.0,428.0,5
6300,1,9,8,14,3,3,57.0,0,1200,29,-27.0,98.0,502.0,1
6301,1,9,8,14,8,13,55.0,0,1200,29,-27.0,69.0,514.0,5
6302,1,29,7,15,6,10,55.0,0,1600,29,-21.0,81.0,498.0,5
6303,1,0,7,16,5,9,55.0,9,1000,0,0.0,60.0,496.0,5
6304,1,9,8,14,4,6,55.0,0,1200,29,-27.0,95.0,484.0,1
6305,1,0,6,15,5,9,55.0,0,1200,0,-10.0,84.0,498.0,5
6306,1,29,8,17,3,5,55.0,9,1400,29,34.0,63.0,490.0,5
6307,1,29,6,13,6,8,55.0,0,2100,29,-21.0,90.0,516.0,1
6308,1,29,8,17,1,1,55.0,9,1400,29,34.0,82.0,440.0,5
6309,1,29,7,15,3,4,53.0,0,1600,29,-21.0,85.0,494.0,5
6310,1,29,8,17,7,14,53.0,9,1400,29,34.0,83.0,398.0,1
6311,1,9,6,16,6,12,55.0,0,1400,29,-25.0,82.0,498.0,5
6312,1,29,8,17,7,13,53.0,9,1400,29,34.0,73.0,446.0,5
6313,1,0,7,16,4,7,55.0,9,1000,0,0.0,71.0,458.0,5
6314,1,0,6,15,8,14,57.0,0,1200,0,-10.0,76.0,480.0,5
6315,1,0,7,16,1,2,55.0,9,1000,0,0.0,69.0,446.0,5
6316,1,0,7,16,4,8,55.0,9,1000,0,0.0,87.0,516.0,5
6317,1,29,6,13,4,4,55.0,0,2100,29,-21.0,65.0,492.0,5
6318,1,29,6,13,3,3,55.0,0,2100,29,-21.0,77.0,492.0,5
6319,1,29,7,15,7,12,53.0,0,1600,29,-21.0,41.0,456.0,5
6320,1,9,7,8,6,6,55.0,9,1800,29,12.0,90.0,532.0,5
6321,1,9,7,8,3,3,54.0,9,1800,29,12.0,97.0,512.0,1
6322,1,0,6,15,6,10,56.0,0,1200,0,-10.0,97.0,470.0,1
6323,1,9,6,16,5,9,53.0,0,1400,29,-25.0,63.0,452.0,5
6324,1,9,6,16,3,5,55.0,0,1400,29,-25.0,74.0,448.0,5
6325,1,29,6,13,5,6,54.0,0,2100,29,-21.0,61.0,484.0,5
6326,1,0,7,16,1,1,54.0,9,1000,0,0.0,56.0,428.0,5
6327,1,9,6,16,1,2,53.0,0,1400,29,-25.0,100.0,510.0,1
6328,1,0,8,12,6,8,53.0,9,1600,0,1.0,95.0,426.0,1
6329,1,0,6,15,7,12,55.0,0,1200,0,-10.0,86.0,496.0,1
6330,1,29,8,17,8,17,53.0,9,1400,29,34.0,78.0,446.0,5
6331,1,9,6,16,6,11,53.0,0,1400,29,-25.0,61.0,456.0,5
6332,1,29,7,15,8,15,55.0,0,1600,29,-21.0,93.0,466.0,1
6333,1,0,8,12,5,5,53.0,9,1600,0,1.0,89.0,458.0,5
6334,1,9,3,13,8,13,54.0,0,1200,0,-10.0,82.0,484.0,5
6335,1,29,8,17,1,2,55.0,9,1400,29,34.0,66.0,452.0,5
6336,1,29,8,17,6,12,53.0,9,1400,29,34.0,82.0,462.0,1
6337,1,9,8,14,7,12,55.0,0,1200,29,-27.0,77.0,446.0,5
6338,1,9,9,13,6,9,54.0,0,1800,0,-8.0,83.0,506.0,5
6339,1,29,8,17,8,15,53.0,9,1400,29,34.0,68.0,460.0,5
6340,1,9,6,16,1,1,55.0,0,1400,29,-25.0,87.0,474.0,5
6341,1,9,9,13,4,4,57.0,0,1800,0,-8.0,88.0,454.0,1
6342,1,29,7,15,2,2,55.0,0,1600,29,-21.0,65.0,478.0,5
6343,1,0,6,15,3,5,55.0,0,1200,0,-10.0,83.0,480.0,5
6344,1,9,6,16,8,16,53.0,0,1400,29,-25.0,82.0,470.0,5
6345,1,29,6,13,2,2,55.0,0,2100,29,-21.0,80.0,510.0,5
6346,1,0,6,15,5,8,54.0,0,1200,0,-10.0,98.0,480.0,1
6347,1,0,7,16,8,16,55.0,9,1000,0,0.0,93.0,446.0,1
6348,1,0,7,16,3,6,54.0,9,1000,0,0.0,58.0,462.0,5
6349,1,29,6,13,5,7,55.0,0,2100,29,-21.0,60.0,472.0,5
6350,1,29,8,17,4,8,54.0,9,1400,29,34.0,66.0,448.0,5
6351,1,29,8,17,8,16,55.0,9,1400,29,34.0,45.0,466.0,5
6352,1,0,6,15,6,11,54.0,0,1200,0,-10.0,82.0,468.0,5
6353,1,9,7,8,7,7,55.0,9,1800,29,12.0,66.0,450.0,5
6354,1,29,7,15,6,11,55.0,0,1600,29,-21.0,65.0,452.0,5
6355,1,9,3,13,6,9,53.0,0,1200,0,-10.0,94.0,484.0,1
