現在時刻,予測時刻,オーダー,予測値,MACD_judge,現在価格,tp,sl
2021/04/10/ 12:03:08,2021-03-18 23:30,注文無し,109.159,1,109.214,109.232,109.201
2021/04/10/ 12:03:08,2021-03-18 23:45,注文無し,109.14,0,109.214,109.232,109.201
2021/04/10/ 12:03:08,2021-03-19 00:00,買い注文,109.144,1,109.17099999999999,109.13399999999999,109.184
2021/04/10/ 12:03:08,2021-03-19 00:15,売り注文,109.135,1,109.08,109.062,109.093
2021/04/10/ 12:03:08,2021-03-19 00:30,売り注文,109.062,1,109.05499999999999,109.03699999999999,109.068
2021/04/10/ 12:03:08,2021-03-19 00:45,売り注文,109.042,1,109.039,109.021,109.052
2021/04/10/ 12:03:09,2021-03-19 01:00,注文無し,109.023,1,109.039,109.021,109.052
2021/04/10/ 12:03:09,2021-03-19 01:15,注文無し,108.996,1,109.039,109.021,109.052
2021/04/10/ 12:03:09,2021-03-19 01:30,買い注文,109.002,1,108.97,108.988,108.957
2021/04/10/ 12:03:09,2021-03-19 01:45,売り注文,108.95,1,108.93599999999999,108.91799999999999,108.949
2021/04/10/ 12:03:09,2021-03-19 02:00,売り注文,108.938,0,108.97099999999999,108.95299999999999,108.984
2021/04/10/ 12:03:09,2021-03-19 02:15,買い注文,108.984,0,109.02799999999999,109.04599999999999,109.01499999999999
2021/04/10/ 12:03:09,2021-03-19 02:30,買い注文,109.021,0,109.05,109.068,109.03699999999999
2021/04/10/ 12:03:09,2021-03-19 02:45,買い注文,109.037,1,109.03,109.048,109.017
2021/04/10/ 12:03:10,2021-03-19 03:00,売り注文,109.0,1,108.997,108.979,109.01
2021/04/10/ 12:03:10,2021-03-19 03:15,売り注文,108.985,1,109.003,108.985,109.016
2021/04/10/ 12:03:10,2021-03-19 03:30,売り注文,108.984,1,108.989,108.971,109.00200000000001
2021/04/10/ 12:03:10,2021-03-19 03:45,売り注文,108.978,0,108.987,108.969,109.0
2021/04/10/ 12:03:10,2021-03-19 04:00,売り注文,108.977,0,108.99900000000001,108.98100000000001,109.01200000000001
2021/04/10/ 12:03:10,2021-03-19 04:15,買い注文,108.993,0,109.008,109.026,108.99499999999999
2021/04/10/ 12:03:10,2021-03-19 04:30,売り注文,108.98,1,108.997,108.979,109.01
2021/04/10/ 12:03:11,2021-03-19 04:45,売り注文,108.977,1,108.937,108.919,108.95
2021/04/10/ 12:03:11,2021-03-19 05:00,注文無し,108.897,1,108.937,108.919,108.95
2021/04/10/ 12:03:11,2021-03-19 05:15,売り注文,108.81,1,108.82400000000001,108.80600000000001,108.83700000000002
2021/04/10/ 12:03:11,2021-03-19 05:30,買い注文,108.825,0,108.882,108.9,108.869
2021/04/10/ 12:03:11,2021-03-19 05:45,買い注文,108.872,0,108.90799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:03:11,2021-03-19 06:00,買い注文,108.89,1,108.911,108.929,108.898
2021/04/10/ 12:03:11,2021-03-19 06:15,売り注文,108.883,0,108.887,108.869,108.9
2021/04/10/ 12:03:12,2021-03-19 06:30,売り注文,108.867,0,108.88799999999999,108.925,108.87499999999999
2021/04/10/ 12:03:12,2021-03-19 06:45,買い注文,108.894,0,108.934,108.952,108.92099999999999
2021/04/10/ 12:03:12,2021-03-19 07:00,買い注文,108.915,0,108.914,108.932,108.901
2021/04/10/ 12:03:12,2021-03-19 07:15,売り注文,108.898,0,108.929,108.911,108.94200000000001
2021/04/10/ 12:03:12,2021-03-19 07:30,買い注文,108.913,0,108.94,108.958,108.92699999999999
2021/04/10/ 12:03:12,2021-03-19 07:45,買い注文,108.915,0,108.92200000000001,108.94000000000001,108.909
2021/04/10/ 12:03:12,2021-03-19 08:00,買い注文,108.921,0,108.969,108.987,108.95599999999999
2021/04/10/ 12:03:13,2021-03-19 08:15,買い注文,108.939,0,108.958,108.976,108.945
2021/04/10/ 12:03:13,2021-03-19 08:30,売り注文,108.935,1,108.967,108.949,108.98
2021/04/10/ 12:03:13,2021-03-19 08:45,買い注文,108.941,1,108.92399999999999,108.942,108.91099999999999
2021/04/10/ 12:03:13,2021-03-19 09:00,売り注文,108.896,0,108.911,108.893,108.924
2021/04/10/ 12:03:13,2021-03-19 09:15,注文無し,108.902,0,108.911,108.893,108.924
2021/04/10/ 12:03:13,2021-03-19 09:30,注文無し,108.915,0,108.911,108.893,108.924
2021/04/10/ 12:03:14,2021-03-19 09:45,注文無し,108.94,0,108.911,108.893,108.924
2021/04/10/ 12:03:14,2021-03-19 10:00,注文無し,108.989,0,108.911,108.893,108.924
2021/04/10/ 12:03:14,2021-03-19 10:15,注文無し,109.017,0,108.911,108.893,108.924
2021/04/10/ 12:03:14,2021-03-19 10:30,注文無し,109.043,0,108.911,108.893,108.924
2021/04/10/ 12:03:14,2021-03-19 10:45,注文無し,109.068,0,108.911,108.893,108.924
2021/04/10/ 12:03:14,2021-03-19 11:00,注文無し,109.067,0,108.911,108.893,108.924
2021/04/10/ 12:03:15,2021-03-19 11:15,注文無し,109.058,1,108.911,108.893,108.924
2021/04/10/ 12:03:15,2021-03-19 11:30,注文無し,109.034,1,108.911,108.893,108.924
2021/04/10/ 12:03:15,2021-03-19 11:45,売り注文,109.011,1,109.02499999999999,109.00699999999999,109.038
2021/04/10/ 12:03:15,2021-03-19 12:00,注文無し,109.014,1,109.02499999999999,109.00699999999999,109.038
2021/04/10/ 12:03:15,2021-03-19 12:15,注文無し,109.005,1,109.02499999999999,109.00699999999999,109.038
2021/04/10/ 12:03:15,2021-03-19 12:30,注文無し,108.992,1,109.02499999999999,109.00699999999999,109.038
2021/04/10/ 12:03:15,2021-03-19 12:45,注文無し,108.978,1,109.02499999999999,109.00699999999999,109.038
2021/04/10/ 12:03:15,2021-03-19 13:00,注文無し,108.958,1,109.02499999999999,109.00699999999999,109.038
2021/04/10/ 12:03:16,2021-03-19 13:15,注文無し,109.012,1,109.02499999999999,109.00699999999999,109.038
2021/04/10/ 12:03:16,2021-03-19 13:30,売り注文,108.946,1,108.87499999999999,108.85699999999999,108.88799999999999
2021/04/10/ 12:03:16,2021-03-19 13:45,売り注文,108.87,1,108.908,108.89,108.921
2021/04/10/ 12:03:16,2021-03-19 14:00,買い注文,108.901,1,108.92,108.938,108.907
2021/04/10/ 12:03:16,2021-03-19 14:15,買い注文,108.903,1,108.912,108.93,108.899
2021/04/10/ 12:03:16,2021-03-19 14:30,売り注文,108.871,1,108.863,108.845,108.876
2021/04/10/ 12:03:16,2021-03-19 14:45,売り注文,108.838,0,108.865,108.847,108.878
2021/04/10/ 12:03:16,2021-03-19 15:00,買い注文,108.864,1,108.912,108.93,108.899
2021/04/10/ 12:03:17,2021-03-19 15:15,買い注文,108.885,1,108.89399999999999,108.91199999999999,108.88099999999999
2021/04/10/ 12:03:17,2021-03-19 15:30,売り注文,108.858,1,108.887,108.869,108.9
2021/04/10/ 12:03:17,2021-03-19 15:45,買い注文,108.872,1,108.87200000000001,108.89000000000001,108.85900000000001
2021/04/10/ 12:03:17,2021-03-19 16:00,売り注文,108.822,1,108.80999999999999,108.79199999999999,108.823
2021/04/10/ 12:03:17,2021-03-19 16:15,注文無し,108.768,1,108.80999999999999,108.79199999999999,108.823
2021/04/10/ 12:03:17,2021-03-19 16:30,売り注文,108.682,0,108.785,108.767,108.798
2021/04/10/ 12:03:17,2021-03-19 16:45,注文無し,108.773,0,108.785,108.767,108.798
2021/04/10/ 12:03:18,2021-03-19 17:00,買い注文,108.793,1,108.822,108.84,108.809
2021/04/10/ 12:03:18,2021-03-19 17:15,注文無し,108.751,1,108.822,108.84,108.809
2021/04/10/ 12:03:18,2021-03-19 17:30,注文無し,108.664,1,108.822,108.84,108.809
2021/04/10/ 12:03:18,2021-03-19 17:45,買い注文,108.703,1,108.679,108.697,108.666
2021/04/10/ 12:03:18,2021-03-19 18:00,売り注文,108.651,1,108.659,108.641,108.67200000000001
2021/04/10/ 12:03:18,2021-03-19 18:15,売り注文,108.612,1,108.657,108.639,108.67
2021/04/10/ 12:03:18,2021-03-19 18:30,売り注文,108.556,1,108.645,108.627,108.658
2021/04/10/ 12:03:19,2021-03-19 18:45,注文無し,108.666,0,108.645,108.627,108.658
2021/04/10/ 12:03:19,2021-03-19 19:00,注文無し,108.66,0,108.645,108.627,108.658
2021/04/10/ 12:03:19,2021-03-19 19:15,注文無し,108.681,0,108.645,108.627,108.658
2021/04/10/ 12:03:19,2021-03-19 19:30,注文無し,108.746,0,108.645,108.627,108.658
2021/04/10/ 12:03:19,2021-03-19 19:45,買い注文,108.821,0,108.838,108.856,108.82499999999999
2021/04/10/ 12:03:19,2021-03-19 20:00,売り注文,108.791,0,108.836,108.818,108.849
2021/04/10/ 12:03:19,2021-03-19 20:15,買い注文,108.803,0,108.836,108.854,108.823
2021/04/10/ 12:03:20,2021-03-19 20:30,売り注文,108.79,0,108.858,108.84,108.87100000000001
2021/04/10/ 12:03:20,2021-03-19 20:45,注文無し,108.836,0,108.858,108.84,108.87100000000001
2021/04/10/ 12:03:20,2021-03-19 21:00,買い注文,108.858,1,108.861,108.879,108.848
2021/04/10/ 12:03:20,2021-03-19 21:15,売り注文,108.801,0,108.757,108.739,108.77000000000001
2021/04/10/ 12:03:20,2021-03-19 21:30,注文無し,108.703,0,108.757,108.739,108.77000000000001
2021/04/10/ 12:03:20,2021-03-19 21:45,注文無し,108.784,0,108.757,108.739,108.77000000000001
2021/04/10/ 12:03:21,2021-03-19 22:00,注文無し,108.806,0,108.757,108.739,108.77000000000001
2021/04/10/ 12:03:21,2021-03-19 22:15,注文無し,108.805,0,108.757,108.739,108.77000000000001
2021/04/10/ 12:03:21,2021-03-19 22:30,注文無し,108.843,0,108.757,108.739,108.77000000000001
2021/04/10/ 12:03:21,2021-03-19 22:45,注文無し,108.902,0,108.757,108.739,108.77000000000001
2021/04/10/ 12:03:21,2021-03-19 23:00,注文無し,108.953,0,108.757,108.739,108.77000000000001
2021/04/10/ 12:03:21,2021-03-19 23:15,注文無し,109.009,0,108.757,108.739,108.77000000000001
2021/04/10/ 12:03:21,2021-03-19 23:30,売り注文,108.962,1,109.00099999999999,108.98299999999999,109.014
2021/04/10/ 12:03:22,2021-03-19 23:45,売り注文,108.958,1,108.933,108.915,108.94600000000001
2021/04/10/ 12:03:22,2021-03-20 00:00,売り注文,108.89,1,108.87499999999999,108.85699999999999,108.88799999999999
2021/04/10/ 12:03:22,2021-03-20 00:15,売り注文,108.829,1,108.87400000000001,108.837,108.88700000000001
2021/04/10/ 12:03:22,2021-03-20 00:30,買い注文,108.859,1,108.914,108.932,108.901
2021/04/10/ 12:03:22,2021-03-20 00:45,買い注文,108.88,1,108.9,108.918,108.887
2021/04/10/ 12:03:22,2021-03-20 01:00,注文無し,108.886,1,108.9,108.918,108.887
2021/04/10/ 12:03:22,2021-03-20 01:15,売り注文,108.836,1,108.80900000000001,108.79100000000001,108.82200000000002
2021/04/10/ 12:03:22,2021-03-20 01:30,売り注文,108.764,1,108.849,108.831,108.86200000000001
2021/04/10/ 12:03:23,2021-03-20 01:45,買い注文,108.829,1,108.86200000000001,108.88000000000001,108.849
2021/04/10/ 12:03:23,2021-03-20 02:00,売り注文,108.827,1,108.857,108.839,108.87
2021/04/10/ 12:03:23,2021-03-20 02:15,売り注文,108.825,1,108.857,108.839,108.87
2021/04/10/ 12:03:23,2021-03-20 02:30,売り注文,108.82,1,108.873,108.855,108.88600000000001
2021/04/10/ 12:03:23,2021-03-20 02:45,買い注文,108.854,1,108.866,108.884,108.853
2021/04/10/ 12:03:23,2021-03-20 03:00,売り注文,108.829,0,108.851,108.833,108.864
2021/04/10/ 12:03:23,2021-03-20 03:15,売り注文,108.826,1,108.877,108.859,108.89
2021/04/10/ 12:03:24,2021-03-20 03:30,買い注文,108.845,0,108.87200000000001,108.89000000000001,108.85900000000001
2021/04/10/ 12:03:24,2021-03-20 03:45,買い注文,108.847,0,108.87400000000001,108.837,108.88700000000001
2021/04/10/ 12:03:24,2021-03-20 04:00,買い注文,108.85,0,108.89299999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:03:24,2021-03-20 04:15,買い注文,108.864,0,108.884,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:03:24,2021-03-20 04:30,売り注文,108.851,0,108.879,108.861,108.89200000000001
2021/04/10/ 12:03:24,2021-03-20 04:45,買い注文,108.855,0,108.884,108.902,108.871
2021/04/10/ 12:03:24,2021-03-20 05:00,買い注文,108.856,0,108.88600000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:03:24,2021-03-20 05:15,売り注文,108.851,0,108.887,motikosi,108.9
2021/04/10/ 12:03:25,2021-03-20 05:30,買い注文,108.852,0,108.89200000000001,108.91000000000001,108.879
2021/04/10/ 12:03:25,2021-03-20 05:45,買い注文,108.867,0,108.905,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:03:25,2021-03-20 06:00,買い注文,108.879,0,108.905,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:03:25,2021-03-20 06:15,買い注文,108.88,1,108.915,108.933,108.902
2021/04/10/ 12:03:25,2021-03-22 06:30,売り注文,108.871,1,108.881,108.844,108.894
2021/04/10/ 12:03:25,2021-03-22 06:45,売り注文,108.779,1,108.662,108.644,108.67500000000001
2021/04/10/ 12:03:25,2021-03-22 07:00,売り注文,108.584,1,108.64099999999999,108.62299999999999,108.654
2021/04/10/ 12:03:26,2021-03-22 07:15,注文無し,108.516,1,108.64099999999999,108.62299999999999,108.654
2021/04/10/ 12:03:26,2021-03-22 07:30,売り注文,108.49,0,108.62599999999999,108.60799999999999,108.639
2021/04/10/ 12:03:26,2021-03-22 07:45,注文無し,108.668,0,108.62599999999999,108.60799999999999,108.639
2021/04/10/ 12:03:26,2021-03-22 08:00,買い注文,108.805,0,108.89,108.927,108.877
2021/04/10/ 12:03:26,2021-03-22 08:15,買い注文,108.851,0,108.86399999999999,108.88199999999999,108.85099999999998
2021/04/10/ 12:03:26,2021-03-22 08:30,売り注文,108.796,0,108.879,108.861,108.89200000000001
2021/04/10/ 12:03:26,2021-03-22 08:45,買い注文,108.837,0,108.884,108.902,108.871
2021/04/10/ 12:03:27,2021-03-22 09:00,売り注文,108.831,0,108.893,108.875,108.906
2021/04/10/ 12:03:27,2021-03-22 09:15,注文無し,108.855,0,108.893,108.875,108.906
2021/04/10/ 12:03:27,2021-03-22 09:30,注文無し,108.855,1,108.893,108.875,108.906
2021/04/10/ 12:03:27,2021-03-22 09:45,注文無し,108.854,0,108.893,108.875,108.906
2021/04/10/ 12:03:27,2021-03-22 10:00,注文無し,108.854,0,108.893,108.875,108.906
2021/04/10/ 12:03:27,2021-03-22 10:15,注文無し,108.868,0,108.893,108.875,108.906
2021/04/10/ 12:03:27,2021-03-22 10:30,注文無し,108.867,0,108.893,108.875,108.906
2021/04/10/ 12:03:28,2021-03-22 10:45,注文無し,108.896,1,108.893,108.875,108.906
2021/04/10/ 12:03:28,2021-03-22 11:00,注文無し,108.874,0,108.893,108.875,108.906
2021/04/10/ 12:03:28,2021-03-22 11:15,注文無し,108.89,1,108.893,108.875,108.906
2021/04/10/ 12:03:28,2021-03-22 11:30,買い注文,108.908,1,108.88499999999999,108.84799999999998,108.898
2021/04/10/ 12:03:28,2021-03-22 11:45,売り注文,108.861,1,108.819,108.801,108.83200000000001
2021/04/10/ 12:03:28,2021-03-22 12:00,注文無し,108.817,1,108.819,108.801,108.83200000000001
2021/04/10/ 12:03:28,2021-03-22 12:15,注文無し,108.83,1,108.819,108.801,108.83200000000001
2021/04/10/ 12:03:28,2021-03-22 12:30,売り注文,108.806,1,108.77499999999999,108.75699999999999,108.788
2021/04/10/ 12:03:29,2021-03-22 12:45,注文無し,108.765,1,108.77499999999999,108.75699999999999,108.788
2021/04/10/ 12:03:29,2021-03-22 13:00,売り注文,108.739,1,108.709,108.691,108.72200000000001
2021/04/10/ 12:03:29,2021-03-22 13:15,買い注文,108.748,1,108.75399999999999,108.77199999999999,108.74099999999999
2021/04/10/ 12:03:29,2021-03-22 13:30,買い注文,108.771,1,108.76799999999999,108.78599999999999,108.75499999999998
2021/04/10/ 12:03:29,2021-03-22 13:45,買い注文,108.773,0,108.766,108.784,108.753
2021/04/10/ 12:03:29,2021-03-22 14:00,売り注文,108.765,0,108.777,108.759,108.79
2021/04/10/ 12:03:29,2021-03-22 14:15,買い注文,108.773,0,108.77600000000001,108.79400000000001,108.763
2021/04/10/ 12:03:30,2021-03-22 14:30,買い注文,108.781,0,108.79299999999999,108.83,108.77999999999999
2021/04/10/ 12:03:30,2021-03-22 14:45,買い注文,108.802,0,108.81200000000001,108.83000000000001,108.799
2021/04/10/ 12:03:30,2021-03-22 15:00,売り注文,108.797,1,108.77300000000001,motikosi,108.78600000000002
2021/04/10/ 12:03:30,2021-03-22 15:15,注文無し,108.772,0,108.77300000000001,motikosi,108.78600000000002
2021/04/10/ 12:03:30,2021-03-22 15:30,注文無し,108.781,0,108.77300000000001,motikosi,108.78600000000002
2021/04/10/ 12:03:30,2021-03-22 15:45,注文無し,108.789,1,108.77300000000001,motikosi,108.78600000000002
2021/04/10/ 12:03:30,2021-03-22 16:00,注文無し,108.783,1,108.77300000000001,motikosi,108.78600000000002
2021/04/10/ 12:03:31,2021-03-22 16:15,注文無し,108.762,0,108.77300000000001,motikosi,108.78600000000002
2021/04/10/ 12:03:31,2021-03-22 16:30,注文無し,108.755,1,108.77300000000001,motikosi,108.78600000000002
2021/04/10/ 12:03:31,2021-03-22 16:45,注文無し,108.76,1,108.77300000000001,motikosi,108.78600000000002
2021/04/10/ 12:03:31,2021-03-22 17:00,注文無し,108.74,1,108.77300000000001,motikosi,108.78600000000002
2021/04/10/ 12:03:31,2021-03-22 17:15,注文無し,108.737,1,108.77300000000001,motikosi,108.78600000000002
2021/04/10/ 12:03:31,2021-03-22 17:30,注文無し,108.736,1,108.77300000000001,motikosi,108.78600000000002
2021/04/10/ 12:03:31,2021-03-22 17:45,注文無し,108.738,1,108.77300000000001,motikosi,108.78600000000002
2021/04/10/ 12:03:31,2021-03-22 18:00,買い注文,108.739,1,108.698,108.716,108.68499999999999
2021/04/10/ 12:03:32,2021-03-22 18:15,売り注文,108.738,1,108.694,108.676,108.70700000000001
2021/04/10/ 12:03:32,2021-03-22 18:30,売り注文,108.729,1,108.672,108.654,108.685
2021/04/10/ 12:03:32,2021-03-22 18:45,買い注文,108.738,0,108.632,108.65,108.619
2021/04/10/ 12:03:32,2021-03-22 19:00,買い注文,108.744,1,108.678,108.696,108.66499999999999
2021/04/10/ 12:03:32,2021-03-22 19:15,売り注文,108.741,1,108.659,108.641,108.67200000000001
2021/04/10/ 12:03:32,2021-03-22 19:30,売り注文,108.725,0,108.652,motikosi,108.665
2021/04/10/ 12:03:32,2021-03-22 19:45,買い注文,108.747,0,108.664,108.682,108.651
2021/04/10/ 12:03:33,2021-03-22 20:00,注文無し,108.747,0,108.65499999999999,予測値が同じためオーダーしない,予測値が同じためオーダーしない
2021/04/10/ 12:03:33,2021-03-22 20:15,注文無し,108.749,0,108.65499999999999,予測値が同じためオーダーしない,予測値が同じためオーダーしない
2021/04/10/ 12:03:33,2021-03-22 20:30,注文無し,108.764,0,108.65499999999999,予測値が同じためオーダーしない,予測値が同じためオーダーしない
2021/04/10/ 12:03:33,2021-03-22 20:45,注文無し,108.754,1,108.65499999999999,予測値が同じためオーダーしない,予測値が同じためオーダーしない
2021/04/10/ 12:03:33,2021-03-22 21:00,買い注文,108.755,0,108.666,108.684,108.65299999999999
2021/04/10/ 12:03:33,2021-03-22 21:15,注文無し,108.76,0,108.666,108.684,108.65299999999999
2021/04/10/ 12:03:33,2021-03-22 21:30,注文無し,108.744,0,108.666,108.684,108.65299999999999
2021/04/10/ 12:03:33,2021-03-22 21:45,注文無し,108.761,0,108.666,108.684,108.65299999999999
2021/04/10/ 12:03:34,2021-03-22 22:00,買い注文,108.798,0,108.836,108.854,108.823
2021/04/10/ 12:03:34,2021-03-22 22:15,注文無し,108.815,0,108.836,108.854,108.823
2021/04/10/ 12:03:34,2021-03-22 22:30,注文無し,108.814,0,108.836,108.854,108.823
2021/04/10/ 12:03:34,2021-03-22 22:45,注文無し,108.811,1,108.836,108.854,108.823
2021/04/10/ 12:03:34,2021-03-22 23:00,売り注文,108.786,0,108.77499999999999,108.75699999999999,108.788
2021/04/10/ 12:03:34,2021-03-22 23:15,注文無し,108.792,1,108.77499999999999,108.75699999999999,108.788
2021/04/10/ 12:03:34,2021-03-22 23:30,注文無し,108.794,0,108.77499999999999,108.75699999999999,108.788
2021/04/10/ 12:03:34,2021-03-22 23:45,売り注文,108.778,1,108.791,108.773,108.804
