time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI,Plot,Plot.1,Oscillator,ATR,CCI,Fisher,Trigger,Plot.2,MACD,Signal Line,Histogram,time(hour),time(minute),time(weekday)
2021-03-22 07:45:00+00:00,108.708,108.73700000000001,108.70200000000001,108.728,0.028999999999999998,-0.006,0.035,281,254.7,48.62832693,-0.040643571,0,51.48487537,0.035677894,-8.424210954,-1.240066898,-1.7537811319999999,1.214141414,-0.019794051,-0.017720111,-0.00207394,7,45,0
2021-03-22 07:50:00+00:00,108.728,108.73100000000001,108.694,108.70200000000001,0.003,-0.034,0.037000000000000005,208,255.45,44.32055048,-0.038097857,0,52.63523138,0.03577233,-60.74655255,-0.805158982,-1.240066898,1.214141414,-0.01931911,-0.018822785,-0.000496324,7,50,0
2021-03-22 07:55:00+00:00,108.70200000000001,108.712,108.68799999999999,108.69,0.01,-0.013999999999999999,0.024,208,252.85,42.45138285,-0.036298571,0,44.7929097,0.034931448999999996,-79.41370818,-0.44037666,-0.805158982,1.214141414,-0.019684108999999998,-0.019826741999999998,0.000142634,7,55,0
2021-03-22 08:00:00+00:00,108.69,108.712,108.67399999999999,108.682,0.022000000000000002,-0.016,0.038,441,267.7,41.20378771,-0.037632143,0,44.06916672,0.035150631,-88.45470693,-0.24865092100000002,-0.44037666,1.214141414,-0.020383933,-0.020334191,-4.970000000000001e-05,8,0,0
2021-03-22 08:05:00+00:00,108.682,108.749,108.682,108.74,0.067,0.0,0.067,318,275.65,52.17715528,-0.026620714,0,52.22314174,0.037425586000000004,55.18102372,0.14247966,-0.24865092100000002,1.214141414,-0.016073152,-0.020269583,0.004196431,8,5,0
2021-03-22 08:10:00+00:00,108.74,108.751,108.696,108.706,0.011000000000000001,-0.044000000000000004,0.055,275,277.8,46.67751922,-0.024298571,0,47.03617365,0.038680902,-26.13374328,0.626745428,0.14247966,1.214141414,-0.015224841000000001,-0.019863882,0.004639042,8,10,0
2021-03-22 08:15:00+00:00,108.706,108.719,108.68799999999999,108.712,0.013000000000000001,-0.018000000000000002,0.031,298,278.9,47.72466559,-0.023673213999999998,0,46.38894303,0.038132266,-12.25394343,0.778775329,0.626745428,1.214141414,-0.013908074,-0.019036022,0.005127948,8,15,0
2021-03-22 08:20:00+00:00,108.712,108.71700000000001,108.685,108.714,0.005,-0.027000000000000003,0.032,303,280.7,48.0906027,-0.019270357,0,48.96806678,0.037694247,-3.5871964710000004,0.540191729,0.778775329,1.214141414,-0.012558379,-0.017745028,0.005186649000000001,8,20,0
2021-03-22 08:25:00+00:00,108.714,108.73,108.694,108.698,0.016,-0.02,0.036000000000000004,260,279.5,45.35525867,-0.016938571,0,48.68712006,0.037573229,-43.03908652,0.453553968,0.540191729,1.214141414,-0.012634163,-0.016619979,0.003985816,8,25,0
2021-03-22 08:30:00+00:00,108.698,108.704,108.652,108.664,0.006,-0.046,0.052000000000000005,390,286.05,40.13152508,-0.019707857,0,45.93830912,0.038603713,-129.9310749,0.015233123999999999,0.453553968,1.214141414,-0.01526181,-0.016116397,0.000854587,8,30,0
2021-03-22 08:35:00+00:00,108.664,108.69,108.656,108.68799999999999,0.026000000000000002,-0.008,0.034,302,287.7,44.95120499,-0.015750714,0,52.45944588,0.038274876,-53.14009662,-0.502014019,0.015233123999999999,1.214141414,-0.015232053999999998,-0.015662278999999998,0.00043022599999999997,8,35,0
2021-03-22 08:40:00+00:00,108.68799999999999,108.708,108.68,108.697,0.02,-0.008,0.027999999999999997,276,282.6,46.68456553,-0.008998214000000001,0,49.15923826,0.037540956,-15.21126761,-0.6396791829999999,-0.502014019,1.214141414,-0.014317207,-0.015065957,0.00074875,8,40,0
2021-03-22 08:45:00+00:00,108.697,108.708,108.686,108.694,0.011000000000000001,-0.011000000000000001,0.022000000000000002,251,273.75,46.16277472,-0.0052775,0,52.25671977,0.036430888,-20.71157593,-0.590652036,-0.6396791829999999,1.214141414,-0.013676603999999998,-0.014320698,0.000644094,8,45,0
2021-03-22 08:50:00+00:00,108.694,108.694,108.66799999999999,108.676,0.0,-0.026000000000000002,0.026000000000000002,153,269.15,43.05344391,-0.004426429,0,48.04725191,0.035685825,-87.24544481,-0.72205086,-0.590652036,1.214141414,-0.014454746000000001,-0.014140875,-0.00031387099999999996,8,50,0
2021-03-22 08:55:00+00:00,108.676,108.678,108.65,108.675,0.002,-0.026000000000000002,0.027999999999999997,207,256.45,42.88064202,-0.008315356999999999,0,47.96636036,0.035136837000000004,-91.02564103,-1.0537492659999999,-0.72205086,1.214141414,-0.014979447,-0.014113609,-0.0008658380000000001,8,55,0
2021-03-22 09:00:00+00:00,108.675,108.678,108.646,108.652,0.003,-0.028999999999999998,0.032,241,258.75,39.00313476,-0.012761429,0,48.58126565,0.034912777,-164.4710579,-1.459506119,-1.0537492659999999,1.214141414,-0.017054589,-0.014463222,-0.0025913670000000002,9,0,0
2021-03-22 09:05:00+00:00,108.652,108.655,108.626,108.64,0.003,-0.026000000000000002,0.028999999999999998,194,257.35,37.11729102,-0.020129286,0,52.76217039,0.034490436,-174.7841105,-1.887543045,-1.459506119,1.214141414,-0.019443323999999998,-0.015228216000000001,-0.0042151079999999995,9,5,0
2021-03-22 09:10:00+00:00,108.64,108.64399999999999,108.62,108.632,0.004,-0.02,0.024,170,256.6,35.87204337,-0.029480357000000002,0,49.02211275,0.033741119,-171.2370506,-2.3178276209999997,-1.887543045,1.214141414,-0.02173144,-0.016239025,-0.005492415,9,10,0
2021-03-22 09:15:00+00:00,108.632,108.664,108.624,108.66,0.032,-0.008,0.04,141,253.85,43.07094387,-0.034428214,0,52.31126635,0.034188182000000004,-83.70837084,-2.250605491,-2.3178276209999997,1.214141414,-0.021042852999999997,-0.016881363,-0.00416149,9,15,0
2021-03-22 09:20:00+00:00,108.66,108.686,108.65799999999999,108.67399999999999,0.026000000000000002,-0.002,0.027999999999999997,181,254.9,46.3159726,-0.032817857,0,54.7294561,0.033746169,-36.8357488,-1.6202923569999998,-2.250605491,1.214141414,-0.019146748999999998,-0.017316329,-0.00183042,9,20,0
2021-03-22 09:25:00+00:00,108.67399999999999,108.69200000000001,108.65799999999999,108.678,0.018000000000000002,-0.016,0.034,256,253.65,47.24129972,-0.028329286000000002,0,56.55764789,0.033764300000000004,-18.62745098,-1.013250564,-1.6202923569999998,1.214141414,-0.017123911999999998,-0.017628185,0.0005042730000000001,9,25,0
2021-03-22 09:30:00+00:00,108.678,108.681,108.652,108.661,0.003,-0.026000000000000002,0.028999999999999998,140,250.25,43.78693374,-0.029169999999999998,0,51.12302646,0.033423993,-67.31866341,-0.506170549,-1.013250564,1.214141414,-0.016700048999999998,-0.017964123000000002,0.001264074,9,30,0
2021-03-22 09:35:00+00:00,108.661,108.666,108.646,108.648,0.005,-0.015,0.02,151,247.4,41.29993809,-0.032686428999999996,0,52.3772527,0.032465136,-97.80671162,-0.214389208,-0.506170549,1.214141414,-0.017214686,-0.018270783,0.001056097,9,35,0
2021-03-22 09:40:00+00:00,108.648,108.676,108.648,108.662,0.027999999999999997,0.0,0.027999999999999997,173,234.0,44.9276553,-0.034089286,0,53.25573611,0.032146198,-50.01511031,0.050477687,-0.214389208,1.214141414,-0.016304904,-0.018418056000000002,0.002113153,9,40,0
2021-03-22 09:45:00+00:00,108.662,108.664,108.65,108.652,0.002,-0.012,0.013999999999999999,122,224.2,42.88875964,-0.0313275,0,50.53712788,0.030850041,-75.14843088,0.185080926,0.050477687,1.214141414,-0.016204021000000002,-0.018323548000000002,0.002119527,9,45,0
2021-03-22 09:50:00+00:00,108.652,108.682,108.652,108.664,0.03,0.0,0.03,175,219.2,46.05262156,-0.027441071,0,44.29089829,0.030789324,-28.93081761,0.41685248700000005,0.185080926,1.214141414,-0.014983056000000002,-0.017827963,0.0028449070000000003,9,50,0
2021-03-22 09:55:00+00:00,108.664,108.67399999999999,108.648,108.655,0.01,-0.016,0.026000000000000002,288,218.7,44.0802622,-0.024380357000000002,0,41.41681743,0.030447229,-55.29595016,0.455232253,0.41685248700000005,1.214141414,-0.014573661000000002,-0.017032653999999998,0.002458993,9,55,0
2021-03-22 10:00:00+00:00,108.655,108.665,108.646,108.65299999999999,0.01,-0.009000000000000001,0.019,162,211.65,43.63304411,-0.020941428999999998,0,38.70148158,0.02962957,-58.13439434,0.058092984,0.455232253,1.214141414,-0.014246372,-0.01627749,0.0020311170000000003,10,0,0
2021-03-22 10:05:00+00:00,108.65299999999999,108.65799999999999,108.634,108.648,0.005,-0.019,0.024,162,206.75,42.47290034,-0.018405714,0,40.24503158,0.029227457999999998,-76.07242679,-0.446294774,0.058092984,1.214141414,-0.014226458,-0.015730791,0.0015043329999999998,10,5,0
2021-03-22 10:10:00+00:00,108.648,108.664,108.64,108.664,0.016,-0.008,0.024,119,193.2,47.30158162,-0.016021786,0,49.40090514,0.028854067999999997,1.701300275,-0.69278543,-0.446294774,1.214141414,-0.012772378000000001,-0.015247287,0.002474909,10,10,0
2021-03-22 10:15:00+00:00,108.664,108.68799999999999,108.66,108.681,0.024,-0.004,0.027999999999999997,124,184.3,51.91942633,-0.008527143000000001,0,52.68536752,0.028793062999999997,88.52213053,-0.309773922,-0.69278543,1.214141414,-0.010131461999999999,-0.014517444,0.004385982,10,15,0
2021-03-22 10:20:00+00:00,108.681,108.681,108.65799999999999,108.662,0.0,-0.023,0.023,240,182.5,46.96590743,-0.0037703570000000002,0,51.26372535,0.028379272999999997,2.620087331,0.098875547,-0.309773922,1.214141414,-0.009462579,-0.013656099,0.00419352,10,20,0
2021-03-22 10:25:00+00:00,108.662,108.664,108.648,108.65799999999999,0.002,-0.013999999999999999,0.016,193,179.6,45.97150151,0.000842857,0,51.58551035,0.027495039,-11.69590644,0.121740765,0.098875547,1.214141414,-0.009149778,-0.012861085,0.003711307,10,25,0
2021-03-22 10:30:00+00:00,108.65799999999999,108.694,108.65799999999999,108.694,0.036000000000000004,0.0,0.036000000000000004,223,183.1,55.17105405,0.010630357,0,61.462689600000004,0.028102536,204.9155146,0.45901320100000004,0.121740765,1.214141414,-0.005928641,-0.011719376,0.005790735,10,30,0
2021-03-22 10:35:00+00:00,108.694,108.726,108.694,108.72,0.032,0.0,0.032,161,180.8,60.41363304,0.022674286000000002,0,65.2280992,0.028380927,282.603316,0.897260368,0.45901320100000004,1.214141414,-0.001263321,-0.010194960999999999,0.008931641,10,35,0
2021-03-22 10:40:00+00:00,108.72,108.75399999999999,108.72,108.74,0.034,0.0,0.034,127,175.1,63.90998283,0.033601071,0,65.30998866,0.028782289,264.5560407,1.358240675,0.897260368,1.214141414,0.004001683,-0.008131034,0.012132717,10,40,0
2021-03-22 10:45:00+00:00,108.74,108.76,108.73899999999999,108.76,0.02,-0.001,0.021,171,173.95,67.04457358,0.045312143,0,67.00586293,0.028226411,247.11415130000003,1.815033414,1.358240675,1.214141414,0.009676525,-0.0054729340000000005,0.015149458999999999,10,45,0
2021-03-22 10:50:00+00:00,108.76,108.786,108.758,108.766,0.026000000000000002,-0.002,0.027999999999999997,157,173.3,67.9440874,0.053765357,0,62.78996932,0.028210238999999998,204.0332147,2.260400857,1.815033414,1.214141414,0.014490983999999998,-0.0022821070000000002,0.016773092,10,50,0
2021-03-22 10:55:00+00:00,108.766,108.766,108.73899999999999,108.741,0.0,-0.027000000000000003,0.027000000000000003,185,175.5,60.530497,0.057716786,0,60.32747220000001,0.028123792999999998,119.88211770000001,2.243206378,2.260400857,1.214141414,0.016103555,0.00092633,0.015177226,10,55,0
2021-03-22 11:00:00+00:00,108.741,108.744,108.713,108.726,0.003,-0.027999999999999997,0.031,320,182.45,56.54393193,0.059116429000000005,0,58.47398906,0.028329237,77.05487834,1.849752799,2.243206378,1.214141414,0.015986868,0.0038283659999999997,0.012158502,11,0,0
2021-03-22 11:05:00+00:00,108.726,108.736,108.7,108.712,0.01,-0.026000000000000002,0.036000000000000004,224,180.85,53.03322849,0.057718570999999996,0,51.79092936,0.028877148,44.76623131,1.396429154,1.849752799,1.214141414,0.014596451000000002,0.006501592,0.008094859,11,5,0
2021-03-22 11:10:00+00:00,108.712,108.712,108.68,108.689,0.0,-0.032,0.032,258,186.75,47.78422165,0.05004428599999999,0,46.70421406,0.029100209,-1.466275662,0.800503388,1.396429154,1.214141414,0.011505993,0.008796678,0.002709316,11,10,0
2021-03-22 11:15:00+00:00,108.689,108.71799999999999,108.68799999999999,108.71600000000001,0.028999999999999998,-0.001,0.03,266,192.5,53.59119782,0.04570642900000001,0,50.18705984,0.02916448,45.24976484,0.196565782,0.800503388,1.214141414,0.011107418999999999,0.010689573,0.000417846,11,15,0
2021-03-22 11:20:00+00:00,108.71600000000001,108.71600000000001,108.67399999999999,108.678,0.0,-0.042,0.042,290,198.35,45.86091294,0.034987857000000004,0,41.24792419,0.030081302999999997,-32.27601558,-0.404895451,0.196565782,1.214141414,0.0076372259999999996,0.011678523,-0.004041297,11,20,0
2021-03-22 11:25:00+00:00,108.678,108.68799999999999,108.662,108.666,0.01,-0.016,0.026000000000000002,185,201.5,43.71639959,0.021252142999999998,0,39.142323600000005,0.029789781,-58.98702903,-0.9628107929999999,-0.404895451,1.214141414,0.003874115,0.011664348,-0.007790234,11,25,0
2021-03-22 11:30:00+00:00,108.666,108.68,108.652,108.656,0.013999999999999999,-0.013999999999999999,0.027999999999999997,222,203.85,41.95571866,0.007647856999999999,0,39.22445096,0.02966194,-77.98165138,-1.476827427,-0.9628107929999999,1.214141414,8.39e-05,0.010598505,-0.010514566999999999,11,30,0
2021-03-22 11:35:00+00:00,108.656,108.686,108.648,108.678,0.03,-0.008,0.038,398,209.35,47.01189302,-0.0022121429999999997,0,43.37872670000001,0.030257515,-36.50094399,-1.930890271,-1.476827427,1.214141414,-0.001131544,0.008862669,-0.009994213,11,35,0
2021-03-22 11:40:00+00:00,108.678,108.704,108.67200000000001,108.7,0.026000000000000002,-0.006,0.032,227,212.6,51.55637055,-0.008143571,0,47.57010879,0.030381979,4.97925311,-1.748893274,-1.930890271,1.214141414,-0.000315965,0.007038278,-0.0073542419999999996,11,40,0
2021-03-22 11:45:00+00:00,108.7,108.708,108.685,108.708,0.008,-0.015,0.023,167,212.85,53.13052603,-0.013167143000000001,0,52.56772845,0.029854693999999998,17.12429879,-1.276285367,-1.748893274,1.214141414,0.0009647999999999999,0.005369159,-0.004404359,11,45,0
2021-03-22 11:50:00+00:00,108.708,108.71799999999999,108.7,108.7,0.01,-0.008,0.018000000000000002,134,213.6,51.33413098,-0.018857143,0,45.75178624,0.02900793,-6.38977636,-0.5636242260000001,-1.276285367,1.214141414,0.001319076,0.003893895,-0.002574819,11,50,0
2021-03-22 11:55:00+00:00,108.7,108.70299999999999,108.676,108.70200000000001,0.003,-0.024,0.027000000000000003,141,214.45,51.77313797,-0.022413571,0,54.84023293,0.028864507,-4.156923879,-0.20110450300000002,-0.5636242260000001,1.214141414,0.001741155,0.0028089129999999997,-0.001067758,11,55,0
2021-03-22 12:00:00+00:00,108.70200000000001,108.757,108.69,108.75299999999999,0.055,-0.012,0.067,484,226.65,61.34819891,-0.018367143,0,66.11071865,0.031588471,114.71321699999999,0.304140394,-0.20110450300000002,1.214141414,0.006120378,0.0022547979999999997,0.00386558,12,0,0
2021-03-22 12:05:00+00:00,108.75299999999999,108.78,108.749,108.766,0.027000000000000003,-0.004,0.031,395,236.75,63.34591072,-0.012956428999999998,0,69.60542164,0.031546437000000004,131.4289294,0.8255300870000001,0.304140394,1.214141414,0.010518682,0.002574959,0.007943722,12,5,0
2021-03-22 12:10:00+00:00,108.766,108.796,108.766,108.77,0.03,0.0,0.03,266,238.9,63.96309087,-0.004795000000000001,0,64.01614778,0.031435977000000004,122.791674,1.327628318,0.8255300870000001,1.214141414,0.014163863,0.003718265,0.010445599,12,10,0
2021-03-22 12:15:00+00:00,108.77,108.84299999999999,108.765,108.83,0.073,-0.005,0.078,325,247.1,71.66904863,0.0132875,0,67.13277111,0.034761979,206.24609019999997,1.804714544,1.327628318,1.214141414,0.021644688,0.006113904,0.015530785,12,15,0
2021-03-22 12:20:00+00:00,108.83,108.848,108.79799999999999,108.84299999999999,0.018000000000000002,-0.032,0.05,376,259.55,73.0154397,0.033528571,0,69.28940115,0.035850409,189.3004115,2.260065383,1.804714544,1.214141414,0.028296107999999997,0.009383643,0.018912465,12,20,0
2021-03-22 12:25:00+00:00,108.84299999999999,108.86200000000001,108.83,108.836,0.019,-0.013000000000000001,0.032,337,267.85,71.05723654,0.052414643,0,67.04500641,0.03557538,154.1648173,2.698781335,2.260065383,1.214141414,0.032626466,0.013043913,0.019582553,12,25,0
2021-03-22 12:30:00+00:00,108.836,108.846,108.8,108.805,0.01,-0.036000000000000004,0.046,408,280.4,62.99924637,0.064673929,0,60.55284056,0.036319995,100.2109705,2.595811519,2.698781335,1.214141414,0.033174451,0.016622763,0.016551688000000002,12,30,0
2021-03-22 12:35:00+00:00,108.805,108.82799999999999,108.802,108.818,0.023,-0.003,0.026000000000000002,489,295.6,64.80186721,0.07622142900000001,0,56.88742798,0.035582853,103.0372933,2.310761816,2.595811519,1.214141414,0.034262765,0.020283173,0.013979591999999999,12,35,0
2021-03-22 12:40:00+00:00,108.818,108.848,108.815,108.838,0.03,-0.003,0.033,301,294.65,67.4307594,0.08893714300000001,0,58.89435453,0.035398362999999995,110.83830230000001,2.165298274,2.310761816,1.214141414,0.036320415,0.024125313,0.012195102,12,40,0
2021-03-22 12:45:00+00:00,108.838,108.84200000000001,108.796,108.824,0.004,-0.042,0.046,253,296.1,63.83653506,0.096173214,0,61.29354535,0.036155623,84.25770308,1.814812919,2.165298274,1.214141414,0.036401817,0.027489917000000003,0.0089119,12,45,0
2021-03-22 12:50:00+00:00,108.824,108.82799999999999,108.804,108.816,0.004,-0.02,0.024,286,297.5,61.80910347,0.098117143,0,55.93317084,0.035287364,68.23661340000001,1.384264925,1.814812919,1.214141414,0.035412581,0.030255906000000003,0.005156675,12,50,0
2021-03-22 12:55:00+00:00,108.816,108.836,108.81200000000001,108.825,0.02,-0.004,0.024,191,293.75,63.22416916,0.102730714,0,50.69824521,0.034481124,71.0346349,0.981530731,1.384264925,1.214141414,0.034951925,0.032565691,0.002386235,12,55,0
2021-03-22 13:00:00+00:00,108.825,108.839,108.814,108.839,0.013999999999999999,-0.011000000000000001,0.025,213,289.9,65.37346405,0.104602857,0,57.59093961,0.033803901000000004,79.64676913,0.594635212,0.981530731,1.214141414,0.035309508999999996,0.034084004,0.001225505,13,0,0
2021-03-22 13:05:00+00:00,108.839,108.846,108.814,108.822,0.006999999999999999,-0.025,0.032,280,294.65,60.73198339,0.09991357099999999,0,59.08239595,0.033675051,54.70978589999999,0.356083595,0.594635212,1.214141414,0.033831155,0.034699008999999996,-0.0008678539999999999,13,5,0
2021-03-22 13:10:00+00:00,108.822,108.824,108.792,108.806,0.002,-0.03,0.032,314,299.25,56.65491161,0.08925357099999999,0,56.10645955,0.033555404,29.72098665,-0.121258381,0.356083595,1.214141414,0.031011006,0.034519514,-0.003508507,13,10,0
2021-03-22 13:15:00+00:00,108.806,108.806,108.742,108.744,0.0,-0.064,0.064,549,306.8,44.25653795,0.066620357,0,45.12564867,0.035730017999999995,-63.36996337,-0.6435019470000001,-0.121258381,1.214141414,0.023502218,0.033444821,-0.009942603000000001,13,15,0
2021-03-22 13:20:00+00:00,108.744,108.78399999999999,108.744,108.779,0.04,0.0,0.04,217,306.3,50.8019379,0.0521375,0,48.96722437,0.036035017,-19.95420347,-1.153814905,-0.6435019470000001,1.214141414,0.020143455,0.031876009,-0.011732554,13,20,0
2021-03-22 13:25:00+00:00,108.779,108.779,108.749,108.77799999999999,0.0,-0.03,0.03,178,306.85,50.61905508,0.037604286,0,51.98320529,0.035603944,-30.45222466,-1.6395165440000001,-1.153814905,1.214141414,0.017202618,0.029751809,-0.012549191000000001,13,25,0
2021-03-22 13:30:00+00:00,108.77799999999999,108.79,108.76,108.78200000000001,0.012,-0.018000000000000002,0.03,227,311.5,51.37312853,0.022414286000000002,0,52.77930933,0.035203662999999996,-35.39823009,-1.786032527,-1.6395165440000001,0.7830720999999999,0.015021591,0.027376229,-0.012354638000000001,13,30,0
2021-03-22 13:35:00+00:00,108.78200000000001,108.802,108.76700000000001,108.802,0.02,-0.015,0.035,216,315.25,55.06772765,0.009859286,0,55.46579253,0.035189115,-4.68018721,-1.627058058,-1.786032527,0.846743295,0.014737065,0.025078949,-0.010341885,13,35,0
2021-03-22 13:40:00+00:00,108.802,108.84,108.796,108.814,0.038,-0.006,0.044000000000000004,445,313.3,57.17039696,0.0014164289999999999,0,57.18080628,0.035818464,20.75622324,-1.025765671,-1.627058058,0.814678899,0.015303466000000002,0.022895787,-0.007592321,13,40,0
2021-03-22 13:45:00+00:00,108.814,108.814,108.77799999999999,108.78,0.0,-0.036000000000000004,0.036000000000000004,186,302.85,50.02707738,-0.011935,0,53.00895686,0.035831431000000004,-82.75137043,-0.664126852,-1.025765671,0.848203222,0.012860578999999999,0.020401461,-0.007540883000000001,13,45,0
2021-03-22 13:50:00+00:00,108.78,108.79899999999999,108.759,108.77,0.019,-0.021,0.04,208,299.95,48.12256666,-0.026105,0,56.88483878,0.036129186,-112.7881655,-0.58452854,-0.664126852,0.86637931,0.010002356,0.017753816999999998,-0.007751460999999999,13,50,0
2021-03-22 13:55:00+00:00,108.77,108.78399999999999,108.76100000000001,108.76799999999999,0.013999999999999999,-0.009000000000000001,0.023,179,292.65,47.73118973,-0.034592857000000005,0,51.83718532,0.035191387000000005,-104.47119520000001,-0.7061396129999999,-0.58452854,0.8072146659999999,0.007489476,0.015140313999999998,-0.007650838,13,55,0
2021-03-22 14:00:00+00:00,108.76799999999999,108.785,108.745,108.758,0.017,-0.023,0.04,288,288.25,45.72861301,-0.041753571,0,46.28602298,0.035534859,-115.9659247,-1.015918059,-0.7061396129999999,0.760434534,0.004637625,0.013044248,-0.008406623,14,0,0
2021-03-22 14:05:00+00:00,108.758,108.788,108.74600000000001,108.78,0.03,-0.012,0.042,231,282.95,50.63553035,-0.043042857000000004,0,48.47737058,0.035996655,-48.82154882,-1.340998555,-1.015918059,0.691168404,0.004105404,0.011262241999999999,-0.007156839,14,5,0
2021-03-22 14:10:00+00:00,108.78,108.79799999999999,108.756,108.794,0.018000000000000002,-0.024,0.042,285,276.8,53.51580046,-0.043324286,0,49.00366943,0.036425465,-8.067940555,-1.4245783980000002,-1.340998555,0.6995614040000001,0.004758445,0.009879556,-0.005121110999999999,14,10,0
2021-03-22 14:15:00+00:00,108.794,108.806,108.78399999999999,108.786,0.012,-0.01,0.022000000000000002,249,264.8,51.66087223,-0.042941785999999996,0,47.30031515,0.035395075,-26.95810565,-1.116552803,-1.4245783980000002,0.702022963,0.004577683,0.008719122,-0.004141439,14,15,0
2021-03-22 14:20:00+00:00,108.786,108.81,108.75200000000001,108.75399999999999,0.024,-0.034,0.057999999999999996,292,264.35,44.94945566,-0.045144643,0,43.17235294,0.037009713,-110.9862952,-0.9674382509999999,-1.116552803,0.7022319,0.0018311870000000002,0.007285135999999999,-0.0054539490000000005,14,20,0
2021-03-22 14:25:00+00:00,108.75399999999999,108.775,108.75399999999999,108.76799999999999,0.021,0.0,0.021,269,265.15,48.12469086,-0.044347143,0,47.44580299,0.035866162,-63.67924529,-1.161078033,-0.9674382509999999,0.7228915659999999,0.000775315,0.005670896999999999,-0.004895582,14,25,0
2021-03-22 14:30:00+00:00,108.76799999999999,108.792,108.762,108.775,0.024,-0.006,0.03,308,266.25,49.68728685,-0.041816429,0,47.24448961,0.03544715,-37.596508899999996,-1.071115692,-1.161078033,0.747782705,0.000497633,0.004297235999999999,-0.003799603,14,30,0
2021-03-22 14:35:00+00:00,108.775,108.789,108.76,108.774,0.013999999999999999,-0.015,0.028999999999999998,201,266.75,49.45808929,-0.037521071,0,47.43741058,0.034986639,-36.25434395,-0.9811125759999999,-1.071115692,0.736263736,0.000194633,0.0032074890000000004,-0.003012856,14,35,0
2021-03-22 14:40:00+00:00,108.774,108.794,108.77,108.773,0.02,-0.004,0.024,237,267.95,49.21361419,-0.030935714,0,40.39417826,0.034201879,-34.13444793,-0.726362906,-0.9811125759999999,0.770262717,-0.00012475,0.0023614639999999998,-0.002486214,14,40,0
2021-03-22 14:45:00+00:00,108.773,108.78399999999999,108.744,108.75,0.011000000000000001,-0.028999999999999998,0.04,249,266.4,43.84535557,-0.028793929,0,30.56072916,0.034616031,-133.58302120000002,-0.8928475240000001,-0.726362906,0.802840909,-0.002208315,0.001600804,-0.003809119,14,45,0
2021-03-22 14:50:00+00:00,108.75,108.76799999999999,108.728,108.76700000000001,0.018000000000000002,-0.022000000000000002,0.04,276,264.5,48.33156216,-0.023351071,0,40.12919232,0.0350006,-42.62295083,-1.230489739,-0.8928475240000001,0.794828555,-0.002459446,0.0008713760000000001,-0.0033308229999999997,14,50,0
2021-03-22 14:55:00+00:00,108.76700000000001,108.786,108.74600000000001,108.76299999999999,0.019,-0.021,0.04,314,252.75,47.37256734,-0.025005357000000002,0,46.37536383,0.0353577,-75.05518764,-1.186263552,-1.230489739,0.7755666109999999,-0.002947262,1.52e-05,-0.0029624490000000002,14,55,0
2021-03-22 15:00:00+00:00,108.76299999999999,108.786,108.76299999999999,108.78,0.023,0.0,0.023,216,252.7,51.75403898,-0.020536786,0,47.684076,0.034475007,24.60456941,-0.7559349809999999,-1.186263552,0.760810071,-0.0019397420000000002,-0.000708972,-0.00123077,15,0,0
2021-03-22 15:05:00+00:00,108.78,108.788,108.758,108.762,0.008,-0.022000000000000002,0.03,160,251.8,47.26686521,-0.019628929,0,44.79641051,0.034155364,-73.44632769,-0.330762897,-0.7559349809999999,0.7692307690000001,-0.002564166,-0.001197345,-0.0013668220000000002,15,5,0
2021-03-22 15:10:00+00:00,108.762,108.77,108.75200000000001,108.76299999999999,0.008,-0.01,0.018000000000000002,140,247.45,47.53899584,-0.018057143,0,45.81021019,0.033001409,-62.11354694,-0.21145747899999998,-0.330762897,0.705039788,-0.0029443940000000004,-0.001610645,-0.001333749,15,10,0
2021-03-22 15:15:00+00:00,108.76299999999999,108.766,108.74600000000001,108.75200000000001,0.003,-0.017,0.02,209,247.1,44.80025057,-0.016694286000000003,0,45.87433864,0.032072737000000004,-116.3171203,-0.31425451600000004,-0.21145747899999998,0.694532072,-0.004086232,-0.002119964,-0.0019662679999999997,15,15,0
2021-03-22 15:20:00+00:00,108.75200000000001,108.762,108.742,108.749,0.01,-0.01,0.02,164,233.05,44.05481811,-0.014091071,0,47.28271779,0.031210399,-132.2370675,-0.569015499,-0.31425451600000004,0.7126925120000001,-0.005173584,-0.002716432,-0.002457151,15,20,0
2021-03-22 15:25:00+00:00,108.749,108.75,108.709,108.728,0.001,-0.04,0.040999999999999995,263,236.9,39.14478427,-0.017081786,0,41.92933361,0.031909656,-223.8052835,-0.9642473890000001,-0.569015499,0.700368615,-0.007641753,-0.003551655,-0.0040900979999999995,15,25,0
2021-03-22 15:30:00+00:00,108.728,108.734,108.684,108.706,0.006,-0.044000000000000004,0.05,315,242.25,34.77244037,-0.02356,0,43.701589399999996,0.033201823,-267.1394799,-1.4027732819999998,-0.9642473890000001,0.7576252720000001,-0.011243403999999999,-0.004555554,-0.00668785,15,30,0
2021-03-22 15:35:00+00:00,108.706,108.711,108.676,108.698,0.005,-0.03,0.035,255,246.05,33.31518833,-0.030672857,0,44.28501796,0.033330265,-229.75517889999998,-1.84778395,-1.4027732819999998,0.7634877379999999,-0.014575257,-0.005901755,-0.008673502,15,35,0
